Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160065802,09/03/2016 12:00:00 AM,23:20,09/03/2016 12:00:00 AM,23:20,03/09/2016 12:00:00 AM,23:45,1546,520,Weapons Law Violatio,641,6800  NE PLEASANT VALLEY RD,KANSAS CITY,64157,PC0579,SCP,U,1,SUS,W,F,35,Y,"6800 NE PLEASANT VALLEY RD
KANSAS CITY 64157
(39.2166, -94.4999)",244,6,4,135
160065396,09/02/2016 12:00:00 AM,7:26,09/02/2016 12:00:00 AM,7:25,,,2100,90D,Driving Under Influe,644,11100  N REINKING RD,KANSAS CITY,64157,PC0134,SCP,U,1,ARR,W,M,26,N,"11100 N REINKING RD
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160065379,09/02/2016 12:00:00 AM,7:35,08/19/2016 12:00:00 AM,7:30,02/09/2016 12:00:00 AM,7:30,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,F,42,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160065479,09/02/2016 12:00:00 AM,13:55,09/01/2016 12:00:00 AM,21:27,02/09/2016 12:00:00 AM,13:32,831,13C,Intimidation,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0406,SCP,Y,1,VIC,B,F,26,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160065479,09/02/2016 12:00:00 AM,13:55,09/01/2016 12:00:00 AM,21:27,02/09/2016 12:00:00 AM,13:32,831,13C,Intimidation,641,7900  N FLINTLOCK RD ,KANSAS CITY,64158,PC0406,SCP,Y,1,SUS,W,M,29,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160065379,09/02/2016 12:00:00 AM,7:35,08/19/2016 12:00:00 AM,7:30,02/09/2016 12:00:00 AM,7:30,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160065423,09/02/2016 12:00:00 AM,10:08,09/02/2016 12:00:00 AM,10:08,,,1849,35A,Possession/Sale/Dist,644,11100  N REINKING RD,KANSAS CITY,64157,PC0134,SCP,U,1,VIC,,,,N,"11100 N REINKING RD
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160065396,09/02/2016 12:00:00 AM,7:26,09/02/2016 12:00:00 AM,7:25,,,2100,90D,Driving Under Influe,644,11100  N REINKING RD,KANSAS CITY,64157,PC0134,SCP,U,1,VIC,,,,N,"11100 N REINKING RD
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160065141,09/01/2016 12:00:00 AM,12:55,09/01/2016 12:00:00 AM,8:00,,,2054,90F,Interference with Cu,643,9800  N MARSH AV,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,F,33,N,"9800 N MARSH AV
KANSAS CITY 64157
(39.2717, -94.4794)",244,6,4,152
160065064,09/01/2016 12:00:00 AM,9:24,08/31/2016 12:00:00 AM,18:00,01/09/2016 12:00:00 AM,8:30,650,23G,Stealing Auto Parts/,643,9700  N LEWIS AV,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,U,U,,N,"9700 N LEWIS AV
KANSAS CITY 64157
(39.2692, -94.4757)",244,6,4,152
160065064,09/01/2016 12:00:00 AM,9:24,08/31/2016 12:00:00 AM,18:00,01/09/2016 12:00:00 AM,8:30,650,23G,Stealing Auto Parts/,643,9700  N LEWIS AV,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,M,35,N,"9700 N LEWIS AV
KANSAS CITY 64157
(39.2692, -94.4757)",244,6,4,152
160065185,09/01/2016 12:00:00 AM,13:49,09/01/2016 12:00:00 AM,13:30,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,ARR,W,F,23,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160065141,09/01/2016 12:00:00 AM,12:55,09/01/2016 12:00:00 AM,8:00,,,2054,90F,Interference with Cu,643,9800  N MARSH AV,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,W,M,34,N,"9800 N MARSH AV
KANSAS CITY 64157
(39.2717, -94.4794)",244,6,4,152
160065185,09/01/2016 12:00:00 AM,13:49,09/01/2016 12:00:00 AM,13:30,,,630,23C,Stealing Shoplifting,641,8100  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,,,,N,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.2407, -94.4675)",244,6,4,122
160064875,08/31/2016 12:00:00 AM,15:20,06/09/2016 12:00:00 AM,9:32,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,M,19,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064983,08/31/2016 12:00:00 AM,22:18,08/07/2016 12:00:00 AM,9:16,,17:13,831,13C,Intimidation,643,9400  NE 89 ST,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,W,M,,N,"9400 NE 89 ST
KANSAS CITY 64157
(39.2548, -94.4616)",244,6,4,152
160064868,08/31/2016 12:00:00 AM,15:11,08/30/2016 12:00:00 AM,14:12,,14:18,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064983,08/31/2016 12:00:00 AM,22:18,08/07/2016 12:00:00 AM,9:16,,17:13,831,13C,Intimidation,643,9400  NE 89 ST,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,U,U,,N,"9400 NE 89 ST
KANSAS CITY 64157
(39.2548, -94.4616)",244,6,4,152
160064869,08/31/2016 12:00:00 AM,15:12,08/30/2016 12:00:00 AM,17:40,,17:45,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064869,08/31/2016 12:00:00 AM,15:12,08/30/2016 12:00:00 AM,17:40,,17:45,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,M,19,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064868,08/31/2016 12:00:00 AM,15:11,08/30/2016 12:00:00 AM,14:12,,14:18,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,M,39,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064983,08/31/2016 12:00:00 AM,22:18,08/07/2016 12:00:00 AM,9:16,,17:13,831,13C,Intimidation,643,9400  NE 89 ST,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,M,62,N,"9400 NE 89 ST
KANSAS CITY 64157
(39.2548, -94.4616)",244,6,4,152
160064875,08/31/2016 12:00:00 AM,15:20,06/09/2016 12:00:00 AM,9:32,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064570,08/30/2016 12:00:00 AM,16:20,08/27/2016 12:00:00 AM,12:00,,7:00,690,23H,Stealing All Other,641,9400  NE 79 ST,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160064463,08/30/2016 12:00:00 AM,10:54,08/21/2016 12:00:00 AM,12:30,,,1120,26A,Fraud/Confidence Gam,641,7600  NE 75 TE,KANSAS CITY,64158,PC0466,SCP,N,2,VIC,B,F,37,N,"7600 NE 75
TE KANSAS CITY 64158
(39.2303, -94.4914)",244,6,4,122
160064463,08/30/2016 12:00:00 AM,10:54,08/21/2016 12:00:00 AM,12:30,,,1120,26A,Fraud/Confidence Gam,641,7600  NE 75 TE,KANSAS CITY,64158,PC0466,SCP,N,1,SUS,U,U,,N,"7600 NE 75
TE KANSAS CITY 64158
(39.2303, -94.4914)",244,6,4,122
160064644,08/30/2016 12:00:00 AM,19:40,08/29/2016 12:00:00 AM,19:45,,1:52,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,F,46,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160064570,08/30/2016 12:00:00 AM,16:20,08/27/2016 12:00:00 AM,12:00,,7:00,690,23H,Stealing All Other,641,9400  NE 79 ST,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,F,25,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160064628,08/30/2016 12:00:00 AM,18:18,08/30/2016 12:00:00 AM,17:00,,18:00,820,13C,Stalking,643,9700  N ASH AV,KANSAS CITY,64157,PC0239,SCP,U,1,VIC,W,F,30,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160064463,08/30/2016 12:00:00 AM,10:54,08/21/2016 12:00:00 AM,12:30,,,1120,26A,Fraud/Confidence Gam,641,7600  NE 75 TE,KANSAS CITY,64158,PC0466,SCP,N,1,VIC,B,F,65,N,"7600 NE 75
TE KANSAS CITY 64158
(39.2303, -94.4914)",244,6,4,122
160064628,08/30/2016 12:00:00 AM,18:18,08/30/2016 12:00:00 AM,17:00,,18:00,820,13C,Stalking,643,9700  N ASH AV,KANSAS CITY,64157,PC0239,SCP,U,1,SUS,W,M,36,N,"9700 N ASH AV
KANSAS CITY 64157
(39.2698, -94.4504)",244,6,4,152
160064644,08/30/2016 12:00:00 AM,19:40,08/29/2016 12:00:00 AM,19:45,,1:52,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160064119,08/29/2016 12:00:00 AM,8:12,08/28/2016 12:00:00 AM,23:00,,7:45,640,23F,Stealing From Auto,413,5600  N HILLSIDE DR,KANSAS CITY,64157,PP0699,NPD,N,1,SUS,U,U,,N,"5600 N HILLSIDE DR
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160064119,08/29/2016 12:00:00 AM,8:12,08/28/2016 12:00:00 AM,23:00,,7:45,640,23F,Stealing From Auto,413,5600  N HILLSIDE DR,KANSAS CITY,64157,PP0699,NPD,N,1,VIC,W,F,47,N,"5600 N HILLSIDE DR
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160063985,08/28/2016 12:00:00 AM,16:23,08/27/2016 12:00:00 AM,1:00,,6:00,650,23G,Stealing Auto Parts/,643,8900  NE 99 TER,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,37,N,"8900 NE 99 TER
KANSAS CITY 64157
(39.2729, -94.453)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,1401,290,Property Damage,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,N,2,SUS,W,F,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,1401,290,Property Damage,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,5,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,1401,290,Property Damage,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,3,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160063945,08/28/2016 12:00:00 AM,13:03,08/28/2016 12:00:00 AM,13:00,,,1401,290,Property Damage,644,11000  N LEWIS AV,KANSAS CITY,64157,PC0118,SCP,U,1,VIC,W,F,30,N,"11000 N LEWIS AV
KANSAS CITY 64157
(39.2918, -94.4749)",244,6,4,152
160064036,08/28/2016 12:00:00 AM,20:03,08/28/2016 12:00:00 AM,16:30,,18:45,1120,26A,Fraud/Confidence Gam,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,1401,290,Property Damage,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,N,1,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,1401,290,Property Damage,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,W,M,22,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,3,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,1401,290,Property Damage,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,4,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064036,08/28/2016 12:00:00 AM,20:03,08/28/2016 12:00:00 AM,16:30,,18:45,1120,26A,Fraud/Confidence Gam,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,U,F,41,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160064036,08/28/2016 12:00:00 AM,20:03,08/28/2016 12:00:00 AM,16:30,,18:45,1120,26A,Fraud/Confidence Gam,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,F,37,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160063945,08/28/2016 12:00:00 AM,13:03,08/28/2016 12:00:00 AM,13:00,,,1401,290,Property Damage,644,11000  N LEWIS AV,KANSAS CITY,64157,PC0118,SCP,U,1,SUS,U,U,,N,"11000 N LEWIS AV
KANSAS CITY 64157
(39.2918, -94.4749)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,4,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,N,1,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,1,VIC,W,M,22,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,U,5,SUS,W,M,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160064069,08/28/2016 12:00:00 AM,22:51,08/28/2016 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,641,8900  N HUNTER DR,KANSAS CITY,64157,PC0579,SCP,N,2,SUS,W,F,,N,"8900 N HUNTER DR
KANSAS CITY 64157
(39.2558, -94.4718)",244,6,4,152
160063985,08/28/2016 12:00:00 AM,16:23,08/27/2016 12:00:00 AM,1:00,,6:00,650,23G,Stealing Auto Parts/,643,8900  NE 99 TER,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8900 NE 99 TER
KANSAS CITY 64157
(39.2729, -94.453)",244,6,4,152
160063664,08/27/2016 12:00:00 AM,12:48,06/27/2016 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,643,9300  NE 109 TE,KANSAS CITY,64157,PC0159,SCP,N,1,SUS,U,U,,N,"9300 NE 109
TE KANSAS CITY 64157
(39.2902, -94.4647)",244,6,4,152
160063664,08/27/2016 12:00:00 AM,12:48,06/27/2016 12:00:00 AM,12:00,,,670,23D,Stealing from Buildi,643,9300  NE 109 TE,KANSAS CITY,64157,PC0159,SCP,N,1,VIC,W,F,47,N,"9300 NE 109
TE KANSAS CITY 64157
(39.2902, -94.4647)",244,6,4,152
160063718,08/27/2016 12:00:00 AM,15:49,08/24/2016 12:00:00 AM,19:00,,15:30,501,220,Burglary - Residence,643,9800  N KENTUCKY AV,KANSAS CITY,64157,PC0207,SCP,U,3,VIC,W,F,,N,"9800 N KENTUCKY AV
KANSAS CITY 64157
(39.2669, -94.4726)",244,6,4,152
160063705,08/27/2016 12:00:00 AM,16:08,08/26/2016 12:00:00 AM,19:30,,9:45,640,23F,Stealing From Auto,641,9300  NE 79 ST,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"9300 NE 79 ST
KANSAS CITY 64158
(39.236, -94.468)",244,6,4,122
160063718,08/27/2016 12:00:00 AM,15:49,08/24/2016 12:00:00 AM,19:00,,15:30,501,220,Burglary - Residence,643,9800  N KENTUCKY AV,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"9800 N KENTUCKY AV
KANSAS CITY 64157
(39.2669, -94.4726)",244,6,4,152
160063718,08/27/2016 12:00:00 AM,15:49,08/24/2016 12:00:00 AM,19:00,,15:30,501,220,Burglary - Residence,643,9800  N KENTUCKY AV,KANSAS CITY,64157,PC0207,SCP,U,2,VIC,W,M,,N,"9800 N KENTUCKY AV
KANSAS CITY 64157
(39.2669, -94.4726)",244,6,4,152
160063705,08/27/2016 12:00:00 AM,16:08,08/26/2016 12:00:00 AM,19:30,,9:45,640,23F,Stealing From Auto,641,9300  NE 79 ST,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,W,F,32,N,"9300 NE 79 ST
KANSAS CITY 64158
(39.236, -94.468)",244,6,4,122
160063718,08/27/2016 12:00:00 AM,15:49,08/24/2016 12:00:00 AM,19:00,,15:30,501,220,Burglary - Residence,643,9800  N KENTUCKY AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,41,N,"9800 N KENTUCKY AV
KANSAS CITY 64157
(39.2669, -94.4726)",244,6,4,152
160063339,08/26/2016 12:00:00 AM,10:40,08/19/2016 12:00:00 AM,18:30,,16:00,650,23G,Stealing Auto Parts/,425,8800  NW 112 ST,KANSAS CITY,64157,PP0221,NPD,U,1,SUS,U,U,,N,"8800 NW 112 ST
KANSAS CITY 64157
(39.2958, -94.475)",244,6,4,152
160063277,08/26/2016 12:00:00 AM,2:02,08/26/2016 12:00:00 AM,1:10,,,802,13B,Non Agg Assault Dome,414,6800  N OVERLAND DR,KANSAS CITY,64157,PP0596,NPD,U,2,VIC,B,M,35,N,"6800 N OVERLAND DR
KANSAS CITY 64157
(39.2176, -94.6406)",163,5,3,66
160063277,08/26/2016 12:00:00 AM,2:02,08/26/2016 12:00:00 AM,1:10,,,802,13B,Non Agg Assault Dome,414,6800  N OVERLAND DR,KANSAS CITY,64157,PP0596,NPD,U,2,SUS,B,F,35,N,"6800 N OVERLAND DR
KANSAS CITY 64157
(39.2176, -94.6406)",163,5,3,66
160063339,08/26/2016 12:00:00 AM,10:40,08/19/2016 12:00:00 AM,18:30,,16:00,650,23G,Stealing Auto Parts/,425,8800  NW 112 ST,KANSAS CITY,64157,PP0221,NPD,U,1,VIC,,,,N,"8800 NW 112 ST
KANSAS CITY 64157
(39.2958, -94.475)",244,6,4,152
160063277,08/26/2016 12:00:00 AM,2:02,08/26/2016 12:00:00 AM,1:10,,,802,13B,Non Agg Assault Dome,414,6800  N OVERLAND DR,KANSAS CITY,64157,PP0596,NPD,U,1,SUS,B,M,35,N,"6800 N OVERLAND DR
KANSAS CITY 64157
(39.2176, -94.6406)",163,5,3,66
160063277,08/26/2016 12:00:00 AM,2:02,08/26/2016 12:00:00 AM,1:10,,,802,13B,Non Agg Assault Dome,414,6800  N OVERLAND DR,KANSAS CITY,64157,PP0596,NPD,Y,1,VIC,B,F,35,N,"6800 N OVERLAND DR
KANSAS CITY 64157
(39.2176, -94.6406)",163,5,3,66
160063149,08/25/2016 12:00:00 AM,16:13,08/25/2016 12:00:00 AM,8:00,,,2054,90F,Interference with Cu,643,9800  N MARSH AV,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,W,M,34,N,"9800 N MARSH AV
KANSAS CITY 64157
(39.2717, -94.4794)",244,6,4,152
160063149,08/25/2016 12:00:00 AM,16:13,08/25/2016 12:00:00 AM,8:00,,,2054,90F,Interference with Cu,643,9800  N MARSH AV,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,F,33,N,"9800 N MARSH AV
KANSAS CITY 64157
(39.2717, -94.4794)",244,6,4,152
160062867,08/24/2016 12:00:00 AM,17:11,08/21/2016 12:00:00 AM,12:24,,12:39,670,23D,Stealing from Buildi,641,9900  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,U,U,,N,"9900 NE BARRY RD
KANSAS CITY 64157
(39.2448, -94.4582)",244,6,4,152
160062867,08/24/2016 12:00:00 AM,17:11,08/21/2016 12:00:00 AM,12:24,,12:39,670,23D,Stealing from Buildi,641,9900  NE BARRY RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,W,F,20,N,"9900 NE BARRY RD
KANSAS CITY 64157
(39.2448, -94.4582)",244,6,4,152
160062207,08/22/2016 12:00:00 AM,18:32,08/22/2016 12:00:00 AM,15:40,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,W,F,17,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160062207,08/22/2016 12:00:00 AM,18:32,08/22/2016 12:00:00 AM,15:40,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160061770,08/21/2016 12:00:00 AM,11:20,08/20/2016 12:00:00 AM,12:00,,9:00,690,23H,Stealing All Other,644,8500  NE 109 TE,KANSAS CITY,64157,PC0148,SCP,U,1,SUS,U,U,,N,"8500 NE 109
TE KANSAS CITY 64157
(39.2916, -94.4786)",244,6,4,152
160061853,08/21/2016 12:00:00 AM,17:10,07/14/2016 12:00:00 AM,8:00,,,1120,26A,Fraud/Confidence Gam,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160061852,08/21/2016 12:00:00 AM,17:06,06/14/2016 12:00:00 AM,18:18,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,W,M,27,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160061864,08/21/2016 12:00:00 AM,17:48,08/21/2016 12:00:00 AM,16:02,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64158
(39.2461, -94.4592)",244,6,4,152
160061770,08/21/2016 12:00:00 AM,11:20,08/20/2016 12:00:00 AM,12:00,,9:00,690,23H,Stealing All Other,644,8500  NE 109 TE,KANSAS CITY,64157,PC0148,SCP,U,1,VIC,W,F,36,N,"8500 NE 109
TE KANSAS CITY 64157
(39.2916, -94.4786)",244,6,4,152
160061864,08/21/2016 12:00:00 AM,17:48,08/21/2016 12:00:00 AM,16:02,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,N,1,SUS,B,F,,N,"8500 N CHURCH RD
KANSAS CITY 64158
(39.2461, -94.4592)",244,6,4,152
160061864,08/21/2016 12:00:00 AM,17:48,08/21/2016 12:00:00 AM,16:02,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64158,PC0282,SCP,N,2,SUS,B,F,,N,"8500 N CHURCH RD
KANSAS CITY 64158
(39.2461, -94.4592)",244,6,4,152
160061852,08/21/2016 12:00:00 AM,17:06,06/14/2016 12:00:00 AM,18:18,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160061853,08/21/2016 12:00:00 AM,17:10,07/14/2016 12:00:00 AM,8:00,,,1120,26A,Fraud/Confidence Gam,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,U,M,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160061477,08/20/2016 12:00:00 AM,9:06,08/19/2016 12:00:00 AM,18:00,,7:00,502,220,Burglary - Non Resid,643,9100  NE BARRY RD,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,,,,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160061477,08/20/2016 12:00:00 AM,9:06,08/19/2016 12:00:00 AM,18:00,,7:00,502,220,Burglary - Non Resid,643,9100  NE BARRY RD,KANSAS CITY,64157,PC0303,SCP,U,2,VIC,W,M,37,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160061477,08/20/2016 12:00:00 AM,9:06,08/19/2016 12:00:00 AM,18:00,,7:00,502,220,Burglary - Non Resid,643,9100  NE BARRY RD,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,W,M,,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160061201,08/19/2016 12:00:00 AM,10:05,08/19/2016 12:00:00 AM,5:43,,,2601,90Z,Misc Violation,424,11400  N CONGRESS AV,KANSAS CITY,64158,PP0163,NPD,N,1,VIC,P,M,30,N,"11400 N CONGRESS AV
KANSAS CITY 64158
(39.3008, -94.6679)",203,5,3,130
