"pais","idnum","estratopri","upm","prov","municipio","seksyon","haisegmento","haisec","cluster","ur","codeseg","tamano","idiomaq","minit","fecha","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","np1","np2","muni10","sgl1","muni2a","muni2b","muni2c","muni3","muni5","muni5a","muni6","muni7","rcp1","rcp2","rcp3","rcp4","rcp5","rcp6","rcp6b","haiacs1","haiacs2","haiacs3","haiacs4","haiacs5","haiacs6","ad1","ad6","aidp1","aidp1a","aidp2","aidp3","aidp4","bidp1aa","bidp1ab","bidp5","bidp5b","bidp13","bidp7","bidp7b","bidp8","bidp9","bidp10a","bidp10b","bidp11a","bidp11b","bidp12","bidp14a","bidp14b","bidp14c","cidp1aa","cidp1ab","cidp8b","cidp9b","cidp10a","cidp10b","cidp11a","cidp11b","cidp12","cidp13","cidp14a","cidp14b","cidp14c","rconsta","rconstb","rconstc","earthq11","earthq12","earthq13","earthq14","earthq15","earthq15b","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1","prot3","prot4","y4","jc15a","jc16a","haivic1b","haivic1ba","haivic2b","haivic1a","haivic1ab","haivic2a","vic2aa","aoj1","haiaoj1a","aoj1b","vic1hogar","aoj8","aoj11","haiaoj11","aoj11a","aoj12","aoj17","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","haib32a","b43","b37","b46","b47","n1","n3","n9","n11","n12","hain16","hain17","m1","haim3","haim4","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7","jamanticor2","hc3","hc4","hc5","hc6","hc7","hc8","haivb1a","vb1","vb2","vb4","vb3","vb10","vb11","haivb12","haivb13","pol1","haicr1","haicr2","haicr3","hur1","hur2","food0","food1","food2","ed","educ1","educ2","educ3a","educ3b","educ3c","educ4","educ5","educ6","educ6b","educ7","educ8","educ9","educ10","q2","y1","y2","y3","q3c","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q11","q12","q12a","etid","leng1","haileng0","haileng1a","haileng1b","haileng1c","haileng2","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r14","r15","r16","r18","ps1","ps2","ps3","ps4","ps5","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1b1","ocup1c","ocup15","ocup1d","desoc2a","ocup28","mig1","haimig1","haimig2","ti","intid","sexi","variableid","wt"
"22","149","2204","19","2206","22094","3","19","1","0","1","121_02_414","3","1","1030","308","2","2.0","62.0","4.0","3.0","1.0","3.0","3.0","1.0","2.0","2.0","2.0","2","2.0",,"3.0","13.0",,,"4.0","0.0","8.0","2.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0","3.0","4.0","4.0","4.0","1.0","1.0","1","2.0","3.0","1.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"9.0","4.0","3.0","4.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","4.0","3.0","3.0","4.0","4.0","7.0","9.0","3.0","6.0","2.0",,,"2.0","1.0","2.0",,,"2.0",,,,,,,"2.0","2.0","2.0","3.0","2.0","2.0","4.0","4.0","3.0","2.0","1.0","3.0","2.0","3.0","2.0","1.0","1.0","1.0","7.0","2.0","2.0","3.0","4.0","7.0","6.0","4.0","3.0","2.0","3.0","3.0","1.0","2.0","1.0","1.0","2.0","4.0","2","3","2.0","5.0","6.0","7.0","6.0","7.0","6.0","6.0","7.0","5.0","3.0","3.0","8.0","8.0","7.0","6.0","8.0","3.0","3.0","4.0","9.0","10.0","10.0","8.0","4.0","2.0","3.0","2.0","1.0","2.0","1.0","0.0","1.0",,,,,,"1.0","2.0","2.0","2.0",,,,,,"2.0","2.0","2.0","6.0",,"2.0",,,"2.0","3.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","14.0","0.0",,,,,,,,,,,,,"27",,,,"5.0","1.0","1.0","7.0","1.0","1.0","1.0","4.0",,"1.0","2.0","1.0","1.0","0.0",,"4.0","2201.0","2.0",,,,"1.0","4.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0",,"2.0",,"5.0","4.0",,,,,,,,,,"4.0","1.0","15.0","2.0","43","13","1","4","0.50694444"
"22","149","2201","19","2206","22088","3","19","1","19","1","111_90_655_562","1","1","1506","2407","2","3.0","4.0","4.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2","2.0",,"2.0","4.0",,,"3.0","0.0","7.0","3.0","1.0","1.0","3.0","4.0","4.0","4.0","3.0","1.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","1.0","3",,"2.0","1.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"7.0","8.0","4.0","4.0","4.0","2.0","3.0","3.0","2.0","3.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","5.0","3.0","5.0","1.0","3.0","3.0","1.0","1.0","2.0",,,"2.0",,,,,,,"2.0","2.0","2.0","2.0","3.0","3.0",,"1.0","1.0","2.0","1.0","1.0","4.0","1.0","1.0","1.0","4.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","3","5","1.0","4.0","7.0","7.0","1.0","7.0","1.0","7.0","7.0","7.0","3.0","3.0","8.0","8.0","8.0","5.0","1.0","1.0","1.0","5.0","8.0","6.0","8.0","8.0","5.0","1.0","2.0","2.0","2.0","4.0","2.0","0.0","0.0",,,,,,"0.0","2.0","4.0","2.0",,,,,,"1.0","2.0","2.0","3.0",,"2.0",,,,"3.0","1.0","2.0",,"1.0","1.0","2.0","2.0","1.0","11.0","0.0",,,,,,,,,,,,,"24","1.0","9.0","2.0","12.0","1.0","2.0","0.0","2.0",,,"4.0",,"1.0","4.0","3.0","3.0","1.0","0.0","4.0","2201.0","1.0","2.0","1.0","1.0","1.0","5.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","3.0","2.0",,"5.0","3.0",,,,,,,,,"7.0","4.0","1.0","24.0",,"42","11","2","1","1.140625"
"22","150","2201","19","2206","22088","3","19","1","19","1","111_90_655_562","1","1","1421","2407","1","2.0","2.0","4.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2","2.0",,"4.0","2.0",,,"4.0","0.0","7.0","4.0",,"3.0","3.0","3.0","3.0","3.0","3.0","3.0","5.0","5.0","4.0","5.0","5.0","2.0","2.0","2.0","4",,"4.0","1.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"4.0","3.0","1.0","3.0","2.0","2.0","5.0","3.0","2.0","3.0","3.0","4.0","4.0","4.0","4.0",,"4.0","3.0","4.0","10.0","2.0",,,"1.0","1.0","2.0",,,"2.0",,,,,,,"2.0","2.0","3.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","6.0","6.0","2.0","4.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","4.0","3","5","3.0","5.0","7.0","1.0","1.0","7.0","1.0","7.0","7.0","7.0","1.0","2.0","6.0","10.0","10.0","4.0","2.0","2.0","2.0","10.0","10.0","10.0","10.0","10.0","1.0","1.0","2.0","2.0","2.0",,"2.0","1.0","1.0",,"1.0",,,"1.0","1.0","2.0","4.0","2.0",,,,,,"2.0","2.0","2.0","4.0",,"2.0",,,"4.0","3.0","3.0","2.0",,"1.0","1.0","2.0","2.0","1.0","4.0","0.0",,,,,,,,,,,,,"49",,,,"2.0","2.0","1.0","2.0","2.0",,,"4.0",,"2.0","3.0","3.0","3.0","2.0","1.0","4.0","2201.0","2.0",,,,"1.0","5.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","1.0",,"5.0","1.0","13.0","4.0","12.0",,"4.0","2.0","1.0","3.0",,"5.0","2.0",,"2.0","38","11","2","1","1.140625"
"22","150","2204","19","2206","22094","3","19","1","0","1","121_02_414","3","1","1115","308","1","3.0","62.0","3.0","3.0","1.0","4.0","3.0","2.0","2.0","1.0","1.0","1","1.0","0.0","4.0","10.0",,,"4.0","0.0","8.0","4.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","5.0","4.0","5.0","1.0","1.0","1","1.0","4.0","1.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"3.0","4.0","8.0","4.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","4.0","4.0","2.0",,"4.0","6.0","4.0","5.0","2.0",,,"2.0","2.0","2.0",,,"2.0",,,,,,,"2.0","2.0","2.0","3.0","1.0","2.0","3.0","4.0","3.0","2.0","3.0","1.0","2.0","2.0","3.0","3.0","4.0","3.0","7.0","1.0","4.0","2.0","3.0","4.0","7.0","7.0","4.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","4.0","3","2","3.0","3.0","6.0","7.0","7.0","6.0","6.0","6.0","7.0","5.0","3.0","2.0","6.0","9.0","5.0","1.0","2.0","1.0","1.0","4.0","1.0","1.0","4.0","5.0","2.0","1.0","1.0","2.0","1.0","4.0","2.0","0.0","0.0",,"0.0","1.0",,"0.0","1.0","1.0","3.0","2.0",,,,,,"1.0","1.0","1.0",,"2201.0","1.0","2202.0","2202.0","2.0","1.0","3.0","1.0","5.0","2.0","2.0","2.0","2.0","1.0","11.0","2.0","2.0",,,,"2.0","4.0","2.0","4.0","3.0","3.0","3.0","1.0","44",,,,"5.0","1.0","1.0","7.0","1.0","3.0","2.0","4.0",,"1.0","2.0","1.0","2.0","3.0","2.0","4.0","2201.0","2.0",,,,"1.0","5.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0",,"2.0",,"5.0","1.0","4.0","3.0","6.0","3.0","2.0","2.0","3.0","2.0",,"1.0","3.0","40.0","2.0","43","13","1","4","0.50694444"
"22","151","2201","19","2206","22088","3","19","1","19","1","111_90_655_562","1","1","1525","2407","2","1.0","3.0","4.0","2.0",,"4.0","2.0","1.0","2.0","1.0","2.0","2","2.0",,"3.0","4.0",,,"2.0","0.0","1.0","2.0","1.0","1.0","3.0","3.0","2.0","4.0","1.0","3.0","3.0","4.0","3.0","2.0","3.0","2.0","2.0","2.0","3",,"3.0","2.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"3.0","8.0","6.0","4.0","4.0","4.0","3.0","3.0","3.0","4.0","4.0","1.0","4.0","4.0","4.0","4.0",,"3.0","3.0",,"2.0",,,"1.0","2.0","2.0",,,"2.0",,,,,,,"2.0","1.0","2.0","2.0","1.0","2.0","3.0","3.0","6.0","3.0","3.0","2.0","1.0","2.0","4.0","2.0","4.0","2.0","1.0","1.0","2.0","1.0","3.0","4.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","4.0","3","3","6.0","3.0","3.0","5.0","3.0","1.0","6.0","3.0","6.0","6.0","3.0","4.0","4.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","3.0","7.0","3.0","3.0","1.0","1.0",,,,,,,,,,,"1.0","1.0","1.0","2.0","1.0","2.0",,,,,,"1.0","2.0","2.0",,,"2.0",,,,"4.0","3.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","13.0","1.0","0.0",,,,,,,,,,,,"22","4.0","5.0",,"1.0","1.0","2.0","0.0","2.0",,,"4.0",,"1.0","3.0","3.0","6.0","1.0","1.0","4.0","2201.0","2.0",,,,"1.0","5.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","2.0","2.0",,"5.0","4.0",,,,,,,,,,"4.0","1.0","22.0","2.0","33","4","1","1","1.140625"
"22","151","2204","19","2206","22094","3","19","1","0","1","121_02_414","3","1","1032","308","2","3.0","1.0","4.0","3.0","2.0","3.0","3.0","3.0","2.0","2.0","1.0","1","1.0","0.0","5.0","8.0",,,"4.0","0.0","5.0","4.0","0.0","1.0","3.0","4.0","1.0","3.0","2.0","3.0","3.0","4.0","5.0","4.0","5.0","3.0","1.0","2.0","1","1.0","4.0","2.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"1.0","3.0","6.0","4.0","4.0","3.0","4.0","2.0","1.0","2.0","2.0","3.0","1.0","1.0","3.0","1.0","4.0","6.0","4.0","6.0","2.0",,,"1.0","1.0","2.0",,,"2.0",,,,,,,"2.0","1.0","2.0","2.0","4.0","3.0","2.0","7.0","5.0","4.0","3.0","2.0","1.0","5.0","6.0","4.0","3.0","7.0","6.0","5.0","4.0","3.0","2.0","1.0","4.0","3.0","2.0","6.0","5.0","4.0","3.0","2.0","5.0","6.0","5.0","5.0","3","4","7.0",,"5.0","4.0","3.0","7.0","7.0","4.0","7.0","6.0","2.0","3.0","9.0","7.0","6.0","5.0","4.0","3.0","2.0","1.0","6.0","9.0","3.0","6.0","4.0","3.0","3.0","2.0","2.0","3.0","1.0","0.0","1.0",,,"0.0","1.0","0.0","0.0","1.0","3.0","2.0",,,,,,"1.0","2.0","2.0","2.0",,"2.0",,,"3.0","3.0","3.0","2.0",,"2.0","1.0","2.0","2.0","1.0","4.0","1.0","1.0",,,,"2.0","9.0","2.0","1.0","3.0","2.0","3.0","1.0","34",,,,"1.0","1.0","1.0","0.0","1.0","1.0","3.0","3.0","4.0","1.0","3.0",,"1.0","1.0","1.0","4.0","2201.0","2.0",,,,"2.0","4.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0",,"2.0",,"5.0","3.0",,,,,,,,,"7.0","3.0","2.0","28.0","1.0","42","15","2","4","0.50694444"
"22","152","2204","19","2206","22094","3","19","1","0","1","121_02_414","3","1","1114","308","2","4.0","62.0","4.0","3.0","2.0","4.0","2.0","3.0","2.0","2.0","2.0","2","2.0",,"3.0","10.0",,,"4.0","0.0","1.0","2.0","0.0","1.0","3.0","2.0","4.0","4.0","3.0","1.0","3.0","4.0",,"5.0","4.0","3.0","1.0","1.0","2",,"2.0","3.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"4.0","6.0","10.0","3.0","2.0","3.0","2.0","4.0","1.0","2.0","3.0","1.0","2.0","3.0","4.0",,"6.0","6.0","4.0","8.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","8.0","1.0","2.0",,"4.0","2.0","2.0","2.0","3.0","2.0","3.0","3.0","5.0","7.0","6.0","5.0","4.0","3.0","2.0","1.0","5.0","6.0","7.0","6.0","5.0","4.0","3.0","2.0","7.0","3.0","2.0","4.0","5.0","6.0","5.0","4.0","3.0","2.0","6.0","5.0","5.0","3","4","7.0","6.0","6.0","5.0","4.0","7.0","6.0","4.0","3.0","7.0","2.0","3.0","9.0","7.0","6.0","4.0","3.0","2.0","1.0","2.0","7.0","9.0","3.0","4.0","2.0","3.0","1.0","2.0","1.0","3.0","1.0","0.0","1.0",,"1.0","1.0","0.0","0.0","1.0","3.0","2.0","2.0",,,,,,"1.0","1.0","1.0",,"2203.0","2.0",,,"4.0","4.0","3.0","2.0",,"2.0","1.0","2.0","1.0","2.0","11.0","4.0","2.0","5.0","8.0","10.0","1.0","5.0","2.0","1.0","2.0","1.0","3.0","1.0","30",,,,"1.0","2.0","1.0","2.0","1.0","3.0","3.0","4.0",,"1.0","2.0","2.0","3.0","2.0","2.0","4.0","2201.0","2.0",,,,"2.0","5.0","1.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","6.0",,"2.0",,"5.0","1.0","7.0",,,,,,,,,"1.0","2.0","30.0","1.0","43","15","2","4","0.50694444"
"22","152","2201","19","2206","22088","3","19","1","19","1","111_90_655_562","1","1","1432","2407","1","4.0","13.0","4.0","3.0","3.0","5.0","3.0","3.0","2.0","2.0","2.0","2","2.0",,"3.0","9.0",,,"4.0","0.0","1.0","4.0","1.0","1.0","3.0","3.0","2.0","4.0","2.0","3.0","4.0","5.0","3.0","2.0","4.0","2.0","2.0","2.0","1","1.0","2.0","1.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"1.0","4.0","8.0","4.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","3.0","4.0","4.0","4.0",,"5.0","1.0","3.0","4.0","2.0",,,"1.0","1.0","2.0",,,"2.0",,,,,,,"2.0","2.0","2.0","2.0","3.0","3.0","4.0","3.0","2.0","3.0","1.0","1.0","2.0","1.0","1.0","3.0","6.0","4.0","3.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0",,,"4.0","3","2","7.0","5.0","7.0",,"3.0","4.0","1.0","7.0","7.0","7.0","4.0","3.0","10.0","10.0","10.0","2.0","1.0","6.0","1.0","1.0","9.0","10.0","8.0","8.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0",,,,,,"1.0","1.0","4.0","2.0",,,,,,"1.0","1.0","1.0",,"2205.0","2.0",,,"4.0","4.0",,"1.0","1.0","2.0","2.0","1.0","2.0","2.0","10.0","2.0","2.0",,,,"2.0","3.0","1.0",,"3.0","3.0","2.0","1.0","46",,,,"12.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","4.0","2.0","3.0","3.0","3.0","2.0","2.0","4.0","2201.0","1.0","2.0",,,"1.0","5.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","1.0","8.0","5.0","3.0",,,,,,,,,"7.0","1.0","2.0","10.0","2.0","45","4","1","1","1.140625"
"22","153","2204","20","2206","22094","4","20","1","0","1","121_02_418","3","1","2015","308","1","4.0","3.0","4.0","3.0","3.0","3.0","2.0","3.0","2.0","2.0","2.0","2","2.0",,"4.0",,,,"4.0","0.0","8.0","4.0","0.0","1.0","3.0","2.0","1.0","4.0","3.0","3.0","2.0","4.0","3.0","5.0","4.0","3.0","1.0","1.0","1","1.0","3.0","2.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"1.0","3.0","10.0","4.0","3.0","4.0","3.0","2.0","2.0","2.0","4.0","2.0","1.0","3.0","1.0",,"3.0","5.0","4.0","5.0","1.0","3.0","1.0","1.0","1.0","2.0",,,"2.0",,,,,,,"2.0","1.0","2.0","2.0","2.0","3.0","4.0","5.0","7.0","4.0","3.0","2.0","4.0","3.0","1.0","5.0","6.0","4.0","5.0","3.0","2.0","1.0","4.0","3.0","3.0","2.0","3.0","1.0","2.0","6.0","5.0","4.0","3.0","6.0","5.0","4.0","3","4","7.0","5.0","7.0","5.0","6.0","4.0","7.0","3.0","7.0","7.0","3.0","3.0","9.0","7.0","6.0","4.0","3.0","5.0","2.0","1.0","7.0","10.0","5.0","6.0","2.0","4.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0",,,"0.0","1.0",,"0.0","1.0","4.0","1.0","1.0","2.0","4.0","2.0",,"1.0","1.0","1.0",,"2201.0","1.0","2211.0","2211.0","3.0","1.0","3.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","13.0","2.0","1.0","7.0","8.0","9.0","2.0","6.0","2.0","1.0","3.0","2.0","4.0","1.0","26",,,,"1.0","2.0","2.0","0.0","2.0",,,"4.0",,"1.0","4.0","3.0","1.0","1.0","1.0","4.0","2201.0","1.0","2.0",,,"2.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","6.0",,"2.0",,"5.0","4.0",,,,,,,,,,"4.0","2.0","26.0","1.0","41","5","1","4","0.50694444"
"22","153","2201","20","2206","22091","4","20","1","20","1","114_90_021_505","2","1","1228","2607","2","3.0","24.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2","2.0",,"4.0","8.0",,,"3.0","0.0","7.0","4.0","0.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","4.0","5.0","5.0","2.0","2.0","2.0","99",,,,,"1","1.0","1.0","1.0",,,,"5.0","0.0",,,,,,,,,"99",,,,,,,,,,,,,"1.0","5.0","7.0","4.0","4.0","3.0","3.0","3.0","3.0","4.0","1.0","3.0","4.0","4.0","4.0","4.0","2.0","4.0","4.0","3.0","2.0",,,"2.0","2.0","2.0",,,"2.0",,,,,,,"2.0","1.0","1.0","2.0","4.0","1.0","4.0",,"4.0","4.0","2.0","6.0","5.0","3.0",,"3.0","7.0","6.0","6.0","3.0","4.0","2.0","2.0","2.0","6.0","6.0","2.0","3.0","3.0","2.0","3.0","2.0","2.0","6.0","2.0","4.0","3","5","7.0","6.0","6.0","6.0","6.0","6.0","6.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","10.0","1.0","10.0","7.0","7.0","10.0","1.0","1.0","1.0","2.0","2.0","2.0","3.0","2.0","0.0","0.0",,,,,,"0.0","3.0",,"2.0",,,,,,"2.0","1.0","2.0","6.0",,"1.0","2201.0","2201.0","3.0","3.0","7.0","2.0",,"1.0","1.0","2.0","2.0","2.0","8.0","0.0",,,,,,,,,,,,,"49",,,,"1.0","3.0","3.0","1.0","2.0",,,"4.0",,"2.0","3.0","3.0","3.0","0.0",,,"2201.0","2.0",,,,"1.0","5.0","5.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","2.0",,"4.0","3.0",,,,,,,,,,"3.0","2.0","10.0","2.0","40","11","2","2","0.97767857"
"22","154","2201","20","2206","22091","4","20","1","20","1","114_90_021_505","2","1","1330","2607","2","3.0","18.0","3.0","3.0","1.0","4.0","2.0","3.0","2.0","2.0","2.0","2","2.0",,"4.0","13.0",,,"4.0","0.0","7.0","3.0","1.0","1.0","3.0","2.0","2.0","4.0","1.0","3.0","3.0","4.0","3.0","2.0","5.0","2.0","2.0","2.0","99",,,,,"4",,"1.0","3.0",,,,"2.0","0.0",,,,,,,,,"99",,,,,,,,,,,,,"8.0","1.0","4.0","4.0","2.0","3.0","2.0","3.0","2.0","3.0","4.0","3.0","4.0","4.0","4.0","4.0","3.0","6.0","3.0","2.0","2.0",,,"2.0","2.0","2.0",,,"2.0",,,,,,,"2.0","1.0","3.0","2.0","1.0","3.0","3.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","5.0","5","5","2.0","2.0","6.0","1.0","2.0","7.0","2.0","6.0","6.0","1.0","4.0","4.0","4.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","3.0","10.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","2.0","0.0","0.0",,,,,,"1.0","1.0","2.0","2.0",,,,,,"1.0","1.0","2.0","13.0",,"2.0",,,"4.0","4.0","9.0","2.0",,"1.0","1.0","2.0","2.0","2.0","11.0","0.0",,,,,,,,,,,,,"24","2.0","4.0","2.0","1.0","1.0",,"4.0","2.0",,,"4.0",,"1.0","3.0","2.0","1.0","1.0","0.0","4.0","2201.0","1.0","2.0",,,"2.0","4.0","5.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","3.0","1.0","12.0","3.0","3.0",,,,,,,,,"7.0","4.0","3.0","20.0","1.0","36","11","2","2","0.97767857"
"22","154","2204","20","2206","22094","4","20","1","0","1","121_02_418","3","1","2057","308","2","4.0","56.0","5.0","3.0","2.0","4.0","2.0","3.0","2.0","1.0","2.0","2","1.0","1.0","3.0","5.0",,,"4.0","0.0","7.0","3.0","1.0","2.0","3.0","4.0","3.0","1.0","3.0","4.0","3.0","5.0","3.0","4.0","3.0","4.0","1.0","1.0","2",,"4.0","1.0",,"99",,,,,,,,,,,,,,,,,"99",,,,,,,,,,,,,"1.0","4.0","12.0","4.0","3.0","4.0","3.0","2.0","1.0","1.0","1.0","2.0","4.0","1.0","3.0","1.0","1.0","6.0","4.0","8.0","1.0","1.0","5.0","2.0","2.0","2.0",,,"2.0",,,,,,,"2.0","1.0","1.0","2.0","4.0","4.0","4.0","5.0","6.0","4.0","7.0","3.0","4.0","3.0","2.0","1.0","4.0","5.0","7.0","6.0","1.0","2.0","3.0","4.0","5.0","7.0","6.0","5.0","2.0","1.0","4.0","3.0","5.0","6.0","4.0","3.0","4","3","7.0","4.0","5.0","4.0","3.0","2.0","7.0","1.0","7.0","7.0","4.0","3.0","7.0","6.0","5.0","4.0","3.0","2.0","1.0","4.0","6.0","10.0","3.0","3.0","4.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","3.0","2.0",,,,,,"1.0","2.0","2.0","11.0",,"2.0",,,"4.0","2.0","3.0","2.0",,"2.0","2.0","1.0","2.0","2.0","1.0","0.0",,,,,,,,,,,,,"33",,,,"2.0","2.0","1.0","0.0","1.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","0.0",,"4.0","2201.0","2.0",,,,"2.0","5.0","4.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","2.0",,"4.0","1.0","4.0","2.0","16.0","3.0","5.0","1.0","2.0","2.0",,"1.0","2.0","33.0","1.0","43","15","2","4","0.50694444"
