"year","pais","idnum","estratopri","upm","prov","municipio","pandistrito","pansegmento","pansec","cluster","ur","tamano","idiomaq","q1","ls3","a4","soct1","soct2","soct3","idio1","idio2","idio3","cp2","cp4a","cp4","pancp4b","pancp4c","np1","np2","muni10","sgl1","cp5","cp6","cp7","cp8","cp9","cp13","cp20","ls6","ls6a","it1","l1","prot3","prot4","y4","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","aoj8","aoj11","vic40","vic41","vic42","vic43","vic44","vic45","aoj11a","aoj12","aoj17","vic11","aoj12a","aoj16a","aoj18","vic50","vic56","panaoj3","panaoj6","panaoj7","panaoj8","panaoj9","fear0","fear1","fear2","fear3","fear4","fear6","fear7","fear8","pese1","pese2","pese3","diso7","diso8","diso9","diso10","diso11","diso13","diso14","diso15","diso16","diso17","diso18","b1","b2","b3","b4","b6","b10a","b11","b13","b14","b18","b20","b20a","b21","b21a","b31","b32","b43","b16","b17","b37","b47","b48","panb49","n1","n3","n9","n11","n12","n15","panwt3","panwt4","panwt5","wt1","wt2","soco9","soco10","pole1","pole2","pole3","ico1","ico2","cpol1","cpol2","cpol3","cpol4","demp1","m1","m2","pop101","pop102","pop103","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros5","ros6","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","dem2","dem11","aut1","pp1","pp2","exc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","crisis1","crisis2","vb1","vb2","vb3","vb10","vb11","vb12","pol1","vb20","clien1","clien2","panenv1","panenv2","panenv3","panenv4","panenv5","panenv7","panenv9","panenv10","panenv11","panenv12","panenv13","panenv14","panenv15","panenv16","panenv17","panenv18","ed","edlevel","edyear","q2","y1","y2","y3","haicr1","q3c","q3ca","q5a","q5b","q10","q10a","q10b","q10a3","q10c","q16","q14","q10d","q10e","q10f","q11","q12","q12a","etid","leng1","www1","gi0","gi1","gi3","gi4","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r16","r18","ocup4a","ocup1a","ocup1b1","ocup1b2","pen1","pen3","pen4","sal1","sal2","sal4","pandes","a4c","farc1","farc2","farc3","param1","param2","param3","colorr","sexi","colori","intid","fecha","ti","ti3","ti4"
"2010","7","11","701","801","708","801","1","1","1","1","1","1","1","2","1.0","3.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","2.0","2.0","2.0","4.0","4.0",,"4.0","10.0","8.0","2.0","4.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","4.0","7.0","2.0","2.0","3.0","1.0","2.0","1.0","2.0",,"4.0",,"2.0","2.0","2.0","2.0","2.0","4.0","4.0","2.0","3.0","3.0","3.0","4.0","4.0","4","4.0","4.0","4.0","4.0","4.0","3.0","4.0","3.0","4.0","5.0","3.0","3.0","4.0","1.0","1.0","1.0","5.0","3.0","7.0","7.0","1.0","7.0","1.0","1.0","7.0","7.0","4.0","4.0","4.0","4.0","5.0","4.0","4.0","4.0","3.0","3.0","4.0","1.0","1.0","1.0","5.0","4.0","4.0","2.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","1.0","7.0","1.0","7.0","2.0","2.0",,,,"3.0","4.0","1.0","1.0","2.0","3.0","1.0",,"4.0","1.0","2.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0",,"1","0.0","0.0",,"0.0",,"1.0","0.0","0.0","2.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0",,,,,,"2.0",,"3.0",,"3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0","12.0","2","6.0","42",,,,,"2.0","205.0","1.0","1.0","8.0","1.0","2.0","4.0","4.0",,"2.0","2.0","1.0",,"2.0","2.0","2.0","1.0","701","2.0","1.0","1.0","2.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","0","1.0","2.0","3.0","2.0","2.0",,,"1.0","4.0","1.0",,,,,,,,,"1","2","4","12","13480000000.0","13480000000.0","1708","28.466666999999998"
"2010","7","12","701","801","708","801","1","1","1","1","1","1","1","2","1.0","5.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","2.0","3.0","3.0","4.0","4.0","4.0","8.0","8.0","2.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0",,"1.0","1.0","1.0","1.0","2.0","2.0","2.0","3.0","2.0","1.0","3.0","4.0","2.0","2.0",,"4.0",,"3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","3.0","2.0","3.0","3.0","3","4.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","5.0","5.0","4.0","3.0","5.0","5.0","5.0","5.0","5.0","4.0","5.0","5.0","4.0","6.0","6.0","5.0","5.0","5.0","4.0","5.0","5.0","4.0","4.0","5.0","6.0","3.0","5.0","6.0","5.0","5.0","5.0","5.0","2.0","2.0","5.0","5.0","3.0","2.0","3.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","3.0","3.0","5.0","5.0","6.0","5.0","2.0","4.0","5.0","4.0","5.0","4.0","5.0","5.0","5.0","5.0","2.0","2.0","7.0","7.0","8.0","4.0","5.0","5.0","6.0","6.0","6.0","5.0","5.0","6.0","4.0","3.0","1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"1","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","6.0","1.0","5.0","3.0","5.0","3.0","4.0","1.0","5.0","1.0","2.0","1.0","1.0","1.0","702.0","2.0",,,"2.0","2.0","3.0",,"2.0","3.0","1.0","3.0","4.0","2.0","3.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","12.0","2","6.0","40",,,,,"1.0","101.0","3.0","1.0","7.0","2.0",,,"4.0",,"2.0","1.0","2.0",,"3.0","3.0","3.0","1.0","701","2.0","1.0","1.0","2.0","1.0","1","1","1","1","1","1","1","0","1","1","1","0","1","1.0","2.0","3.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0",,,,,,,,,"2","1","6","9","13480000000.0","13480000000.0","2213","36.883333"
"2010","7","13","701","801","708","801","1","1","1","1","1","1","1","1","2.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","2.0","4.0","1.0","4.0",,"6.0","3.0","2.0","5.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","4.0","7.0","2.0","2.0","4.0","3.0","2.0","1.0","2.0",,"4.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","3.0","4.0","4","4.0","4.0","4.0","4.0","2.0","4.0","4.0","3.0","5.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","3.0","2.0","7.0","3.0","3.0","5.0","2.0","1.0","7.0","1.0","1.0","1.0","1.0","4.0","2.0","2.0","3.0","3.0","3.0","2.0","3.0","1.0","1.0","3.0","3.0","2.0","1.0","2.0","3.0","2.0","3.0","2.0","5.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","7.0",,"7.0","3.0","2.0","1.0","1.0","7.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0",,"10.0","10.0","3.0","1.0","1.0","1.0","1.0","2.0","3.0","2.0","0.0","0.0","0.0",,"1","0.0","0.0",,"1.0","0.0","1.0","0.0","0.0","2.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","1.0",,"1.0","1.0","1.0","1.0","1.0","702.0","1.0","702.0","3.0","2.0",,"3.0",,"3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","1.0","2.0","2.0","0.0","3.0","1.0","2.0","7.0","2","1.0","47",,,,,"5.0","502.0","1.0","2.0","8.0","2.0",,,"4.0",,"2.0","1.0","2.0",,"2.0","2.0","2.0","4.0","701","4.0","5.0","1.0","2.0",,"1","1","1","1","1","1","1","0","1","1","1","1","0","1.0","2.0","3.0","2.0","2.0",,,"1.0","4.0","1.0",,,,,,,,,"6","2","4","12","13480000000.0","13480000000.0","1786","29.766666999999998"
"2010","7","14","701","801","708","801","1","1","1","1","1","1","1","1","1.0","5.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","2.0","2.0","4.0","4.0","4.0","4.0",,"8.0","8.0","2.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","1.0",,"0.0","0.0",,"2.0","3.0","2.0","2.0","3.0","2.0","1.0","3.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3","3.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","5.0","5.0","5.0","6.0","5.0","5.0","4.0","3.0","4.0","6.0","7.0","6.0","3.0","5.0","5.0","4.0","5.0","5.0","4.0","5.0","5.0","5.0","5.0","5.0","4.0","5.0","5.0","5.0","5.0","5.0","4.0","5.0","2.0","2.0","4.0","5.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","3.0","2.0","4.0","4.0","4.0","3.0","4.0","4.0","5.0","4.0","3.0","4.0","4.0","4.0","5.0","4.0","5.0","3.0","2.0","6.0","6.0","6.0","6.0","4.0","4.0","6.0","5.0","7.0","5.0","4.0","6.0","1.0","2.0","1.0","2.0","4.0","2.0","0.0","0.0","0.0",,"0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","5.0","2.0","4.0","5.0","5.0","2.0","3.0","1.0","4.0","3.0","2.0","1.0","1.0","1.0","702.0","1.0","702.0","4.0","1.0","2.0","3.0",,"3.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","18.0","3","6.0","65",,,,,"2.0","204.0","2.0","1.0","7.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"2.0","4.0","0.0","1.0","701","4.0","1.0","1.0","2.0","1.0","1","1","1","1","1","1","0","0","1","1","1","0","1","6.0",,"3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0",,,,,,,,,"2","1","6","9","13480000000.0","13480000000.0","1775","29.583333000000003"
"2010","7","15","701","801","708","801","1","1","1","1","1","1","1","2","2.0","30.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","1.0","1.0","4.0","4.0","4.0","4.0","4.0","5.0","4.0","1.0","3.0",,,,"1.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0",,,"0.0","2.0","1.0","2.0","3.0","2.0","1.0","2.0",,"3.0","3.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","2.0","3.0","3.0","3","2.0","4.0","2.0","1.0","2.0","2.0","1.0","1.0","4.0","7.0","2.0","5.0","5.0","5.0","4.0","5.0","6.0","3.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0","3.0","2.0","4.0","3.0","3.0","4.0","1.0","1.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","1.0","1.0","1.0","2.0","2.0","2.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","3.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0",,"1","0.0","0.0",,"1.0","0.0","0.0",,"0.0","2.0","1.0","7.0","7.0","1.0","7.0",,"7.0","1.0","7.0","7.0","1.0","4.0","1.0","1.0",,"2.0",,,"2.0",,"2.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0","12.0","2","6.0","47",,,,,"1.0","101.0","1.0","2.0","8.0","2.0",,,"4.0",,"2.0","1.0","2.0",,"2.0","2.0","2.0","1.0","702","4.0","1.0","1.0","2.0","1.0","1","1","1","1","1","1","1","1","1","1","1","1","1","1.0","2.0","3.0","2.0","2.0",,,"1.0","1.0","1.0",,,,,,,,,"1","2","4","12","13480000000.0","13480000000.0","1826","30.433333"
"2010","7","16","701","801","708","801","1","1","1","1","1","1","1","2","1.0","5.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","7.0","7.0","1.0","7.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0",,,,"2.0","1.0","2.0","1.0","1.0",,"0.0","1.0",,"1.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0",,"4.0",,"2.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","3.0","3.0","3.0","3.0","4.0","4","4.0","4.0","4.0","3.0","2.0","4.0","4.0","4.0","5.0","4.0","5.0","5.0","5.0","4.0","5.0","3.0","5.0","6.0","7.0","5.0","1.0","4.0","5.0","3.0","5.0","5.0","6.0","7.0","4.0","5.0","4.0","5.0","5.0","5.0","6.0","6.0","6.0","5.0","5.0","6.0","2.0","2.0","5.0","5.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0","5.0","5.0","3.0","4.0","4.0","5.0","4.0","4.0","5.0","4.0","5.0","6.0","6.0","6.0","5.0","2.0","2.0","5.0","6.0","6.0","5.0","6.0","6.0","6.0","5.0","5.0","5.0","5.0","5.0","6.0","2.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0",,"0",,"0.0",,"1.0","0.0","0.0",,"0.0","2.0","7.0","1.0","5.0","1.0","6.0","4.0","5.0","1.0","5.0","1.0","1.0","4.0","1.0","1.0","702.0","2.0",,,"3.0","2.0","3.0",,"2.0","2.0","1.0","2.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","3.0","2.0","1.0","2.0","18.0","3","6.0","63",,,,,"1.0","101.0","2.0","1.0","7.0","2.0",,,"4.0",,"2.0","1.0","2.0",,"6.0","4.0","1.0","1.0","701","5.0","1.0","1.0","2.0","1.0","1","1","1","1","1","1","1","0","1","1","1","1","1","6.0",,"3.0","2.0","1.0","2.0","1.0","1.0","1.0","1.0",,,,,,,,,"2","1","6","9","13480000000.0","13480000000.0","2838","47.3"
"2010","7","17","701","801","708","801","2","2","2","2","1","1","1","1","1.0","5.0","2.0","2.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","3.0","2.0","2.0","4.0","4.0","4.0",,"8.0","5.0","2.0","9.0","2.0",,,"2.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","4.0","1.0","2.0","2.0","1.0","0.0",,"1.0","1.0","0.0","1.0","3.0","1.0","6.0","2.0","1.0","2.0","1.0","2.0","3.0","2.0",,"2.0","1.0","1.0","2.0","2.0","2.0","4.0","3.0","1.0","1.0","3.0","2.0","1.0","2.0","1.0","1","1.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","5.0","6.0","3.0","4.0","4.0","5.0","6.0","6.0","5.0","6.0","7.0","1.0","5.0","5.0","6.0","5.0","7.0","6.0","6.0","7.0","5.0","7.0","7.0","5.0","5.0","5.0","6.0","4.0","5.0","6.0","6.0","5.0","2.0","2.0","4.0","4.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","3.0","5.0","4.0","5.0","1.0","4.0","3.0","5.0","4.0","1.0","1.0","7.0","7.0","7.0","6.0","7.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","10.0","10.0","2.0","2.0","1.0","3.0","2.0","1.0","0.0","1.0","1.0","1","0.0","0.0",,"1.0","0.0","0.0",,"0.0","3.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","5.0","7.0","1.0","1.0","1.0","1.0","2.0",,"2.0",,,"4.0",,,,"2.0","1.0","1.0","3.0","3.0","3.0","4.0","2.0","1.0","2.0","3.0","2.0","1.0","4.0","5.0","1.0","12.0","2","6.0","18","4.0","1.0","1.0","1.0","1.0","101.0","1.0","1.0","6.0","2.0",,,"4.0",,"2.0","2.0","2.0",,"1.0","0.0",,"2.0","701","1.0","1.0","1.0","1.0","1.0","1","1","0","1","1","1","1","0","1","1","1","1","0","1.0","2.0","3.0","2.0","1.0","2.0","1.0","1.0","4.0","1.0",,,,,,,,,"4","2","4","12","13480000000.0","13480000000.0","885","14.75"
"2010","7","18","701","801","708","801","2","2","2","2","1","1","1","1","1.0","25.0","1.0","1.0","1.0","3.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","3.0","4.0","4.0","4.0","4.0","4.0",,"10.0","7.0","1.0","8.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","1.0","0.0",,"0.0","0.0",,"2.0","2.0","4.0","1.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0",,"1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","2.0","2.0",,"2.0","2.0","1.0","1.0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","6.0","7.0","7.0","1.0","7.0","6.0","1.0","6.0",,"7.0","1.0","6.0","4.0","1.0","6.0","1.0","3.0","4.0","4.0","5.0","2.0","5.0","5.0","7.0","1.0","5.0","7.0","1.0","1.0","7.0","5.0","7.0","1.0","2.0","7.0","5.0","3.0","2.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","7.0","7.0","1.0","1.0","1.0","7.0",,"1.0","1.0","1.0","7.0","7.0","7.0","1.0","5.0","3.0","2.0","4.0","10.0","10.0","1.0","1.0","1.0","4.0","1.0","10.0","10.0","10.0","1.0","1.0","2.0","2.0","1.0","4.0","2.0","0.0","0.0","0.0",,"0",,"0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","3.0",,"1.0","2.0",,"1.0","704.0","2.0","2.0","4.0",,,"4.0","3.0","1.0","5.0","1.0","2.0","3.0","2.0","4.0","1.0","2.0","3.0","1.0","3.0","1.0","1.0","14.0","3","2.0","18",,"2.0","1.0","1.0","1.0","101.0","4.0","1.0","5.0","1.0","1.0","3.0","2.0","2.0","2.0","1.0","1.0",,"1.0","0.0",,"1.0","701","1.0","1.0","1.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","1","1","1","4.0",,"4.0","2.0","2.0",,,"2.0",,,,,,,,,,,"2","2","6","13","13480000000.0","13480000000.0","3550","59.166667000000004"
"2010","7","19","701","801","708","801","2","2","2","2","1","1","1","1","1.0","20.0","1.0","1.0",,"2.0","1.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","4.0","2.0","4.0","4.0","4.0","2.0",,"5.0","4.0","1.0","10.0","2.0",,,"2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0",,"0.0","1.0",,"1.0","1.0","4.0","2.0","2.0","2.0","1.0","3.0","4.0","1.0","1.0",,"3.0","1.0","2.0","3.0","3.0","2.0","4.0","1.0","2.0","1.0","3.0",,,"2.0","2.0","4","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","5.0","6.0","5.0","3.0","6.0","7.0","5.0","5.0","5.0","7.0","7.0","2.0","7.0","1.0","1.0","7.0","6.0","1.0","5.0","3.0","5.0","5.0","4.0","7.0","7.0","5.0","7.0","6.0","1.0","1.0","5.0","4.0","3.0","1.0","5.0","3.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0",,"1.0","3.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","5.0","1.0","1.0","6.0","5.0","7.0","5.0","5.0","2.0","1.0","1.0","5.0","4.0","1.0","1.0","1.0","1.0","7.0","9.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","4.0","2.0","1.0","0.0","0.0",,"0",,"0.0",,"1.0","0.0","0.0",,"1.0","1.0","7.0","1.0","7.0","1.0","3.0","3.0","7.0","1.0","7.0","1.0","3.0",,"1.0","2.0",,"2.0",,,"2.0","1.0","3.0",,"1.0","3.0","2.0","2.0","2.0",,"3.0","3.0","1.0","3.0","3.0","3.0","0.0","2.0","2.0","2.0","12.0","2","6.0","19","4.0","2.0","1.0","1.0","5.0","505.0","2.0","1.0","6.0","2.0",,,"1.0","1.0","1.0","1.0","1.0",,"1.0","0.0",,"1.0","701","1.0","2.0","1.0","2.0","1.0","1","1","1","1","1","1","1","1","1","1","1","0","1","7.0",,"3.0","2.0","2.0",,,"2.0",,,,,,,,,,,"3","2","6","13","13480000000.0","13480000000.0","2426","40.433333000000005"
"2010","7","20","701","801","708","801","2","2","2","2","1","1","1","2","2.0","5.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","10.0","10.0","2.0","1.0","2.0",,,"1.0","1.0","1.0","2.0","2.0","2.0",,,,"2.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0",,"4.0",,"1.0","2.0","4.0","3.0","4.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","7.0","7.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","2.0","1.0","1.0","4.0","2.0","0.0","0.0","0.0",,"1","0.0","0.0",,"0.0",,"0.0",,"0.0","2.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","7.0","1.0","2.0","8.0","1.0","2.0",,"2.0",,,"2.0","2.0","3.0",,"2.0","3.0","2.0","4.0","3.0","3.0","3.0","2.0","5.0","2.0","2.0","2.0","1.0","2.0","5.0","1.0","12.0","2","6.0","18","4.0","5.0","2.0","1.0","1.0","101.0","1.0","1.0","4.0","2.0",,,"4.0",,"1.0","2.0","2.0",,"1.0","0.0",,"1.0","701","1.0","1.0","1.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","1","1","0","1.0","1.0","3.0","2.0","1.0","2.0","1.0","1.0","4.0","1.0",,,,,,,,,"2","2","4","12","13480000000.0","13480000000.0","3184","53.066667"
"2010","7","21","701","801","708","801","2","2","2","2","1","1","1","2","1.0","30.0","2.0","3.0","1.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"3.0","2.0","2.0","3.0","3.0","3.0","1.0","2.0","5.0","3.0","2.0","1.0","2.0",,,"1.0","1.0","2.0","2.0","2.0","2.0",,,,"2.0","2.0","2.0","0.0","0.0",,"0.0",,"0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","1.0","2.0",,"4.0",,"3.0","3.0","1.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0",,"1.0","1.0","3","2.0","2.0","1.0","4.0","1.0","1.0","1.0","2.0","5.0","6.0","1.0","1.0","1.0","1.0","4.0","4.0","5.0","6.0","3.0","1.0","6.0","1.0","6.0","1.0","7.0","1.0","6.0","7.0","1.0","1.0","6.0","3.0","7.0","1.0","4.0","4.0","5.0","3.0","5.0","3.0","3.0","3.0","5.0","6.0","4.0","2.0","1.0","1.0","4.0",,"1.0","2.0","1.0","2.0","3.0","3.0","1.0","7.0","7.0","7.0","1.0","7.0","5.0","7.0","7.0","4.0","6.0","7.0","5.0","7.0","4.0","2.0","3.0","2.0","10.0","10.0","5.0","1.0","5.0","7.0","1.0","5.0","7.0","8.0","6.0","9.0","3.0","2.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","1","0.0","0.0",,"1.0","1.0",,,"1.0","2.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","1.0","3.0","1.0","1.0","702.0","2.0",,,"2.0","3.0","2.0","3.0","3.0","1.0","4.0","5.0","2.0","4.0","5.0","3.0","2.0","2.0","1.0","4.0","4.0","3.0","1.0","3.0","18.0","3","6.0","22","2.0","1.0","2.0","1.0","10.0","1002.0","5.0","2.0","4.0","2.0",,,"4.0",,"2.0","1.0","1.0",,"1.0","0.0",,"2.0","701","1.0","3.0","1.0","2.0","1.0","1","1","1","1","0","1","1","0","1","1","0","0","0","2.0","4.0","3.0","2.0","2.0",,,"1.0","1.0","2.0",,,,,,,,,"7","2","6","13","13480000000.0","13480000000.0","880","14.666667000000002"
