"year","pais","idnum","estratopri","upm","prov","municipio","brabairro","brasegmento","brasec","cluster","ur","tamano","idiomaq","hora_inicio","hora_termino","data","q1","a4","a1","a2","a3","a4i","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","cp5","cp6","cp7","cp8","cp9","cp10","cp13","cp20","bracp21","bracp22","ls3","it1","it1a","it1b","l1","immig1","immig2","prot1","prot2","jc1","jc4","jc10","jc12","jc13","jc15","jc16","vic1","aoj1","vic20","vic21","vic27","aoj8","aoj11","aoj11a","aoj12","aoj12a","aoj18","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b14","b15","b18","b20","b21","b21a","b31","b32","b43","b37","brab62","brab63","brab65","brab66","b16","b17","b19","brab140","b42","b50","b46","b47","b48","brab49","brab50","n1","n3","n9","n10","n11","n12","bran13","epp1","epp2","epp3","ec1","ec2","ec3","ec4","m1","m2","bram1","bram2","pop101","pop102","pop103","pop106","pop107","pop109","pop110","pop112","pop113","eff1","eff2","ing4","pn2","dem23","ros1","ros2","ros3","ros4","braros5","pn4","pn5","e5","e8","e11","e15","e14","e2","e3","e16","d32","d33","d34","d35","d36","d37","d1","d2","d3","d4","d5","dem2","dem11","aut1","aut2","pp1","pp2","dc10","dc13","exc2","braexc2","exc6","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc17","exc18","exc7","gi1","gi2","gi3","gi4","gi5","gi6","vb1","vb2","vb3","bravb4","bravb12","bravb12q","bracod12q","vb50","vb10","vb11","bravb11q","bracod11q","vb12","pol1","pol2","dis2","dis3","dis4","dis5","vb20","vb21","ls6","sd1","sd2","sd3","sd4","sd5","sd6","sd7","sd8","sd9","sd10","sd11","sd12","ls4","brait1","brait2a","brait2b","brait2c","brait2d","brait2e","brait2f","brait2g","brabf1a","brabf1b","bbraf1c","brabf1d","brabf1aa","brabf1bb","brabf1cc","brabf1dd","brait3a","brait3b","brait3c","brait3d","brait3e","brait3f","brait3g","bravt1","bravt2","bravt3","braimp1","braimp2","braimp3","braimp4","ed","q2","q3","braq3t","bracodq3","q5a","q10","q10a","q10a1","q10b","q10c","q16","q14","q10d","q11","q12","q12a","etid","www1","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","ocup4a","ocup1","ocup1a","ocup12a","ocup12","ocup1c","ocup27","ocup28","ocup29","ocup30","ocup31","ocup31a","mig1","mig2","mig3","ti"
"2008","15","631","1502","12","1508","15012","ZONA RURAL","211200000000000.0",,"211200000000000.0","2","5","1","00:00:00","14:15:00","2008-03-29T00:00:00.000","2","3.0","4.0","1.0","4.0","4.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","5.0","5.0","4.0","1.0","3.0","4.0","4.0","4.0","4.0","3.0","4.0","4.0","2.0","1.0","3.0","2.0",,"5.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","5.0","5.0","7.0","7.0","7.0","7.0","7.0","5.0","5.0",,,"5.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","5.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","7.0","8.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","8.0","8.0","8.0","8.0","10.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0",,,,,,,,,"1.0","0.0","0.0","0.0","1.0","1","1","1","1","1","1","1.0","1.0","1501.0","1.0","5.0",,"999.0","1.0","2.0",,,,,"4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0",,,"2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","1.0","1.0","3.0","1.0","2.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0",,,,,"11.0","41.0","2.0","NÃO CONSTA",,"1.0","4.0","2.0",,,"4.0",,"2.0","3.0",,"4.0","2.0","2.0","6.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"1.0","2.0","1.0","0"
"2008","15","633","1502","12","1508","15012","ZONA RURAL","211200000000000.0",,"211200000000000.0","2","5","1","00:00:00","09:00:00","2008-03-29T00:00:00.000","1","3.0","4.0","1.0","4.0","4.0","2.0","1.0","4.0","1.0","2.0","1.0","2.0","2.0","2.0","5.0","1.0","1.0","4.0","4.0","4.0","4.0","3.0","3.0","3.0",,"4.0","4.0","2.0","3.0","4.0","2.0",,"5.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","3.0","3.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","4.0","7.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","1.0","4.0","1.0","7.0","7.0","5.0","7.0","7.0","6.0","7.0","1.0","7.0","3.0","3.0","2.0","1.0","1.0","1.0","4.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","6.0","1.0","1.0","7.0","1.0","3.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","5.0","5.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","9.0","9.0","9.0","9.0","6.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0",,,"1.0","1.0",,,,,"1.0","0.0","0.0","0.0","1.0","8","9","2","1","1","1","1.0","1.0","1501.0","1.0",,,"999.0","1.0","1.0","1513.0",,,"4.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","6.0",,"2.0","2.0","2.0","1.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","4.0","27.0","1.0",,,"4.0","2.0","2.0",,,"4.0",,"2.0","3.0","2.0","2.0","2.0","2.0","6.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","11.0","2.0","48.0","1.0","2.0","1.0",,,,,,"1.0","2.0","2.0","0"
"2008","15","634","1502","12","1508","15012","ZONA RURAL","211200000000000.0",,"211200000000000.0","2","5","1","00:00:00","07:20:00","2008-03-29T00:00:00.000","2","22.0","4.0","1.0","4.0","4.0","1.0","1.0","3.0","1.0","2.0","1.0","2.0","2.0","2.0","5.0","5.0","5.0","4.0","2.0","2.0","2.0","4.0","4.0","4.0","3.0","4.0","4.0","2.0","1.0","4.0","2.0",,"5.0","1.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","5.0","6.0","5.0","2.0","7.0","1.0","6.0","6.0","5.0","7.0","2.0","1.0","2.0",,"5.0",,,,"2.0","7.0","7.0","7.0","2.0",,"6.0","4.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","2.0","6.0","2.0","5.0","5.0","1.0","2.0","3.0","3.0","3.0","1.0","1.0","1.0","1.0","7.0","1.0","2.0","1.0","1.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","9.0","9.0","8.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","8.0","8.0","9.0","10.0","10.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0",,,,,,,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","1","9","9","1","1","1","1.0","1.0","1501.0","1.0",,,"999.0","1.0","2.0",,,,,"4.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0",,"2.0","2.0","1.0","1.0","2.0","2.0","1.0",,"2.0","2.0","2.0","1.0","1.0","3.0","1.0","2.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0",,,,,"9.0","32.0","2.0","NÃO CONSTA",,"2.0","2.0","2.0",,,"4.0",,"2.0","3.0","2.0","2.0","1.0","1.0","6.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","7.0",,,,,,,,,,,,"1.0","1.0",,"0"
"2008","15","635","1502","12","1508","15012","ZONA RURAL","211200000000000.0",,"211200000000000.0","2","5","1","00:00:00","16:00:00","2008-03-29T00:00:00.000","2","3.0","4.0","1.0","4.0","4.0","1.0","1.0","3.0","1.0","2.0","1.0","2.0","2.0","1.0","5.0","5.0","5.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","1.0","1.0","2.0","2.0",,"5.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","2.0","3.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","9.0","10.0","10.0","2.0","1.0","2.0","1.0","1.0",,"1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","10.0","10.0","2.0","1.0","1.0","2.0","3.0","2.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0",,,,,,,"1.0","0.0","0.0","0.0","1.0","1","8","1","1","1","1","1.0","1.0","1502.0","1.0","5.0",,"999.0","1.0","2.0",,,,,"4.0","3.0","2.0","2.0","2.0","1.0","2.0","3.0","5.0",,"2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","2.0","2.0","4.0","1.0","3.0","3.0","4.0","2.0","4.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","1.0",,"2.0","1.0","2.0","11.0","47.0","1.0",,,"3.0","4.0","2.0",,,"4.0",,"2.0","4.0","2.0","3.0","3.0","4.0","6.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","5.0",,,,,,,,,,,,"1.0","1.0",,"0"
"2008","15","636","1502","12","1508","15012","ZONA RURAL","211200000000000.0",,"211200000000000.0","2","5","1","00:00:00","06:40:00","2008-03-29T00:00:00.000","1","3.0","3.0","1.0","4.0","3.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","5.0","5.0","3.0","4.0","4.0","3.0","4.0","3.0","3.0",,"4.0","4.0","4.0","1.0","4.0","2.0",,"5.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"0.0","0.0","0.0","2.0","3.0","1.0","3.0","3.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","2.0","2.0","5.0",,"7.0",,,,"7.0",,"7.0",,"7.0",,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","2.0","4.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0",,,"1.0","0.0",,,,,,,"0.0","0.0","1.0","1","1","1","1","1","1","1.0","1.0","1501.0","1.0","5.0",,"999.0","1.0","2.0",,,,,"4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"2.0","2.0","2.0","2.0","1.0","4.0","2.0","3.0","3.0","4.0","3.0","4.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","11.0","21.0","1.0",,,"4.0","4.0","2.0",,,"4.0",,"2.0","2.0","1.0","0.0",,"1.0","5.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","10.0","4.0","44.0","1.0","2.0","1.0",,,,,,"2.0","1.0",,"0"
"2008","15","637","1502","12","1508","15012","CENTRO","211200000000000.0",,"211200000000000.0","1","4","1","00:00:00","11:15:00","2008-03-28T00:00:00.000","1","4.0","3.0","2.0","4.0","4.0","2.0","2.0","5.0","2.0","2.0","2.0","2.0","2.0","1.0",,"5.0","5.0","4.0","3.0","3.0","3.0","3.0","4.0","3.0",,"4.0","4.0","2.0","1.0","4.0","2.0",,"5.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0",,"0.0","0.0","0.0","2.0","2.0","1.0","3.0","3.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","7.0",,"7.0",,"7.0","7.0","1.0","7.0",,"1.0","7.0","7.0",,"1.0",,,,,,"1.0",,"7.0",,"1.0","7.0","7.0","7.0","7.0","7.0","6.0","7.0","7.0","7.0","7.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","3.0","3.0","1.0","1.0","1.0","3.0","1.0","7.0","3.0","7.0","1.0","1.0","1.0","7.0","7.0","3.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","1.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","9.0","10.0","10.0","10.0","5.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0",,,,,,,"0.0","0.0","1.0","1","8","1","1","1","1","1.0","1.0","1501.0","1.0","5.0",,"999.0","1.0","2.0",,,,,"3.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","5.0",,"2.0","2.0","1.0","1.0","2.0","2.0","2.0",,"2.0","2.0","2.0","1.0","1.0","4.0","1.0","2.0","2.0","4.0","3.0","3.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","6.0","58.0","1.0",,,"4.0","3.0","2.0",,,"4.0",,"2.0","3.0","2.0","5.0","4.0","2.0","6.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","7.0","4.0","40.0","3.0","2.0","1.0",,,,,,"1.0","1.0",,"0"
"2008","15","638","1502","12","1508","15012","CENTRO","211200000000000.0",,"211200000000000.0","1","4","1","00:00:00","08:30:00","2008-03-28T00:00:00.000","2","3.0","3.0","2.0","4.0","4.0","3.0","1.0","4.0","1.0","2.0","2.0","2.0","2.0","2.0","5.0","5.0","5.0","4.0","1.0","3.0","4.0","4.0","4.0","3.0","3.0","4.0",,"2.0","1.0","4.0","2.0",,,"2.0","3.0",,,,,,,,,"2.0",,"0.0","0.0","0.0","1.0","1.0","1.0","4.0","4.0",,"7.0","7.0","1.0","1.0","7.0","1.0","1.0","7.0","1.0","7.0","1.0","1.0","7.0","1.0","7.0","1.0","1.0","7.0","1.0","1.0","1.0",,"1.0",,,,"1.0",,,,"1.0",,"7.0","1.0","7.0","7.0","1.0","1.0","1.0","1.0","1.0","7.0","7.0","1.0",,"7.0","1.0","1.0","2.0","5.0","3.0","2.0","1.0","6.0","1.0","2.0","1.0","7.0","6.0","2.0","7.0","3.0","1.0","7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","2.0","1.0","10.0","10.0","9.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","5.0","1.0","10.0","2.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0",,,"1.0","0.0",,,"1.0","0.0","1.0","0.0","0.0","0.0","1.0","2","8","8","1","8","1","1.0","1.0","1501.0","1.0","5.0",,"999.0","4.0","2.0",,,,,"3.0","4.0","2.0",,"2.0","2.0",,"1.0","5.0","2.0","2.0","2.0","1.0","1.0","2.0",,"1.0",,"1.0","2.0","2.0","1.0","1.0","3.0","1.0","2.0","2.0","3.0","4.0","4.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0",,"2.0","1.0","2.0","11.0","32.0","1.0",,,"3.0","3.0","2.0",,,"4.0",,"2.0","3.0","2.0","4.0","4.0","2.0","6.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","10.0","4.0","48.0","2.0","2.0","1.0",,,,,,"1.0","1.0",,"60"
"2008","15","639","1502","12","1508","15012","SATUBINHA","211200000000000.0",,"211200000000000.0","1","4","1","00:00:00","10:00:00","2008-03-28T00:00:00.000","2","26.0","4.0","1.0","4.0","3.0","1.0","1.0","5.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0","5.0","5.0","4.0","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","4.0","2.0","1.0","5.0","2.0","3.0",,"2.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0",,"0.0","0.0","0.0","2.0","1.0","1.0","3.0","3.0",,"1.0","2.0","3.0","7.0","5.0","1.0","1.0","7.0","1.0","7.0",,"1.0","7.0","1.0","7.0",,"1.0","7.0","5.0","1.0","1.0",,"7.0",,,,"1.0",,,,"1.0",,"7.0","5.0","7.0","7.0","1.0","5.0","5.0","1.0","3.0","1.0","7.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","3.0","3.0","1.0","1.0","4.0","2.0","1.0","7.0","1.0","4.0","7.0","7.0","1.0","7.0","7.0","5.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","10.0","10.0","10.0","5.0","10.0","2.0","2.0","2.0","2.0","4.0","2.0","2.0","2.0","0.0","0.0","0.0",,,,,,,"1.0","0.0",,,"0.0","0.0","1.0","1","9","1","1","8","1","1.0","2.0",,,,,"999.0","1.0","2.0",,,,,"4.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","5.0",,"2.0","2.0","1.0","1.0","2.0","2.0","1.0",,"2.0","2.0","2.0","1.0","1.0","4.0","1.0","2.0","2.0","4.0","3.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","2.0","1.0",,"2.0","1.0","2.0","9.0","18.0","1.0",,,"1.0","1.0","2.0",,,"4.0",,"2.0",,"1.0","0.0",,"1.0","5.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","7.0",,,,,,,,,,,,"2.0","1.0",,"70"
"2008","15","640","1502","12","1508","15012","CENTRO","211200000000000.0",,"211200000000000.0","1","4","1","00:00:00","14:25:00","2008-03-28T00:00:00.000","2","22.0","4.0","2.0","4.0",,"3.0","1.0","5.0","3.0","2.0","1.0","2.0",,"2.0",,"5.0","5.0","4.0","1.0",,"3.0","4.0","4.0","4.0","4.0","4.0","4.0","2.0","1.0","3.0","2.0",,,,"3.0",,,,,,,,,"2.0",,"0.0","0.0","0.0","2.0","1.0","1.0","3.0","3.0","3.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0",,"7.0","7.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0",,"7.0",,,"7.0","7.0","7.0","7.0",,"1.0",,,,"7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","1.0","7.0","1.0","1.0","5.0","2.0","3.0","1.0","1.0","1.0","7.0","1.0","7.0","1.0","7.0","7.0","1.0","1.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","1.0","1.0","10.0","10.0","10.0","2.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","8.0","9.0","9.0","9.0","10.0","2.0","1.0","2.0","2.0","4.0","2.0","1.0","1.0","0.0","0.0","0.0",,,,,,,"1.0","0.0",,,"0.0","0.0","1.0","9","9","9","9","9","9","1.0","2.0",,,,,"999.0","1.0","2.0",,,,,"4.0","5.0","2.0","2.0","2.0","2.0","1.0","4.0","7.0",,"2.0","2.0","1.0","2.0","2.0","2.0","2.0",,"2.0","2.0",,"2.0","1.0","4.0","2.0","3.0","3.0","4.0","4.0","4.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0",,,,,,,,"68.0","1.0",,,"2.0","3.0","2.0",,,"4.0",,"2.0","3.0","6.0","7.0",,"4.0",,"1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","6.0",,,,,,,,,,,,"1.0","2.0","2.0","0"
"2008","15","641","1502","42","1503","15042","ZONA RURAL","292300000000000.0",,"292300000000000.0","2","5","1","05:37:00","07:30:00","2008-03-26T00:00:00.000","1","4.0","3.0","3.0","3.0","4.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","2.0","4.0","1.0","1.0","4.0","2.0","4.0","4.0","4.0","4.0","4.0",,"4.0","4.0","1.0","1.0","2.0","2.0","6.0","1.0","2.0","3.0",,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0",,"0.0","0.0","0.0","1.0","1.0","2.0","3.0","2.0","1.0","4.0","4.0","5.0","5.0","1.0","5.0","7.0","2.0","3.0","3.0","4.0","4.0","3.0","5.0","5.0","4.0","7.0","7.0","6.0","5.0","6.0","6.0","6.0","4.0","4.0","5.0","5.0","4.0","4.0","4.0","5.0","5.0","6.0","5.0","7.0","6.0","6.0","5.0","5.0","5.0","4.0","7.0","6.0","6.0","5.0","5.0","4.0","4.0","1.0","2.0","1.0","2.0","6.0","5.0","5.0","6.0","5.0","4.0","4.0","4.0","6.0","3.0","4.0","4.0","3.0","5.0","6.0","6.0","5.0","5.0","6.0","1.0","2.0","10.0","8.0","8.0","1.0","1.0","1.0","1.0","1.0","7.0","6.0","6.0","7.0","7.0","5.0","7.0","8.0","8.0","7.0","7.0","3.0","2.0",,"1.0","3.0","2.0","2.0","1.0","0.0","0.0","0.0",,,"1.0","0.0",,,"1.0","0.0","1.0","0.0",,,"1.0","8","2","8","1","9","1","1.0","1.0","1501.0","1.0","1.0","AROLDO CEDRAZ","32.0","1.0","2.0",,,,,"3.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","6.0",,"1.0","1.0","1.0","2.0","2.0",,"1.0",,,,,"1.0","2.0","3.0","1.0","2.0","3.0","4.0","3.0","4.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","6.0","22.0","1.0",,,"3.0","2.0","2.0",,,"4.0",,"2.0","3.0","1.0","0.0",,"2.0","6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","7.0",,,,,,,,,,,,"1.0","1.0",,"113"
"2008","15","642","1502","42","1503","15042","ZONA RURAL","292300000000000.0",,"292300000000000.0","2","5","1","07:46:00","09:20:00","2008-03-26T00:00:00.000","1","3.0","1.0","1.0","4.0","4.0","1.0","2.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","3.0","4.0","4.0","4.0","2.0","4.0",,"4.0","4.0","1.0","1.0","1.0","2.0","7.0","1.0","2.0","3.0",,"2.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","1.0","4.0","4.0","2.0","6.0","6.0","5.0","4.0","3.0","4.0","4.0","3.0","5.0","6.0","7.0","7.0","7.0","6.0","6.0","6.0","5.0","7.0","4.0","3.0","3.0","2.0","1.0","3.0","4.0","4.0","5.0","6.0","6.0","7.0","6.0","5.0","6.0","4.0","5.0","5.0","6.0","5.0","4.0","3.0","4.0","3.0","3.0","4.0","5.0","6.0","6.0","4.0","3.0","3.0","1.0","2.0","4.0","4.0","3.0","2.0","2.0","3.0","4.0","5.0","4.0","2.0","3.0","4.0","6.0","5.0","3.0","4.0","4.0","6.0","6.0","1.0","2.0","10.0","8.0","8.0","1.0","2.0","2.0","1.0","1.0","5.0","5.0","4.0","5.0","5.0","6.0","7.0","6.0","5.0","5.0","4.0","1.0","2.0","1.0","1.0","3.0","2.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0",,,,,,,"1.0","0.0","0.0","1.0","1.0","1","8","1","1","2","8","1.0","1.0","1501.0","1.0","5.0",,"999.0","1.0","2.0",,,,,"3.0","5.0","2.0","2.0","2.0","2.0","1.0","3.0","8.0",,"1.0","1.0","1.0","2.0","2.0",,"1.0",,,,,"1.0","1.0","2.0","1.0","1.0","2.0","4.0","3.0","3.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","29.0","1.0",,,"4.0","2.0","2.0",,,"4.0",,"2.0","3.0","3.0","2.0","2.0","2.0","6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","11.0",,"40.0","1.0","2.0","1.0",,,,,,"1.0","1.0",,"94"
