"pais","year","idnum","estratopri","estratosec","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","q1","q2","nationality","oldupm","hondistrito","honciudacase","honbarrio","nombar","honsegmento","honsec","clusterdesc","quota1","quota2","quota3","quota4","quota5","quota6","ls3","a4","soct1","soct2","idio1","idio2","cp2","cp4a","cp4","np1","np2","sgl1","lgl2a","lgl2b","lgl3","honmun30","honmuni31","honmun32","honmun33","honmun36","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp5","cp6","cp6l","cp7","cp7l","cp8","cp8l","cp9","cp13","cp20","cp21","honcp22","it1","mil6","mil5","l1","prot3","prot4","prot7","prot6","prot8","jc1","jc10","jc13","jc15a","jc16a","vic1ext","vic1exta","vic2","vic2aa","vic1hogar","arm2","vic40","vic41","vic43","vic44","vic45","vic101","vic102","vic103","vol207","vol206","vol202","vol203","vol204","vol205","aoj8","aoj11","aoj12","aoj17","aoj18","aoj20","aoj21","aoj22","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b20a","b21","b21a","b31","b32","b43","b37","b47a","b14","b15","b19","b46","honb51","n1","n3","n9","n11","n15","n16","epp1","epp3","mil1","mil2","b3milx","m1","m2","honm3","sd2new2","sd3new2","sd6new2","pop101","pop107","pop113","eff1","eff2","ing4","dem23","ros1","ros2","ros3","ros4","ros6","mil7","cct3","gen1","gen6","rac2a","w14a","pn4","pn5","e5","e8","e11","e15","e14","e3","e16","d1","d2","d3","d4","d5","d6","d7","d8","dem2","dem11","aut1","honjc17","honjc18","honpn6","exc2","exc6","exc20","exc11a","exc11","exc13a","exc13","exc14a","exc14","exc15a","exc15","exc16a","exc16","exc18","exc7","exc7mil","dis2","dis3","dis5","vb1","vb2","vb3","vb10","vb11","honvb11a","pol1","vb20","pp1","pp2","vb50","vb51","vb52","vb53","rac1ca","ab1","ab2","ab5","snw1a","snw1b","seg3","prob1","soco1","soco3","soco9","honhe1","honhe2","honhe3","honhe4","honhe5","mil10a","mil10b","mil10c","mil10d","mil10e","mil11a","mil11b","mil11c","mil11d","mil11e","cct1new","ed","edlevel","edyear","edux1a","edux1b","edux2a","edux2b","edux3a","edux3b","edux4a","edux4b","edux5a","edux5b","edux6a","edux6b","edu1","edu2","edu4a","edu4b","edu4c","edu4d","edu4e","edu5","ed2","mov1","q2d","q2m","q2y","q3c","q3ca","q5a","q5b","mil8","ocup4a","ocup1a","q10new","q10g","q10a","q14","q10d","q10e","fs2","fs8","q11","gen10","q12c","q12","q12b","etid","leng1","www1","gi0","gi1","gi4","gi7","r1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r16","r26","colorr","sexi","colori","result","intid","ti","fecha2","horafin","horaini","ti3","annotations","cuota","wt","odd","weight1500","muni10"
"4","2012","11","401","1","1011","401","101","2","1","1","1","04feb2012","2","69","4","1011","80101","80101001","2","2","2","0","2","1","1","1","1","1","1","2","999999","3","2","3","3","2","1","1","2","2","3","2","2","2","2","2","1","3","3","2","999999","999999","999999","999999","999999","1","1","1","4","999999","4","999999","4","4","4","4","4","2","4","1","1","2","999999","999999","2","2","2","2","2","2","2","2","999999","999999","999999","2","2","0","0","0","0","0","1","1","3","3","2","2","2","2","1","1","2","2","4","2","2","3","1","7","1","1","1","1","1","1","1","1","1","4","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","1","4","7","7","2","2","2","2","3","2","1","1","5","1","1","1","4","1","4","1","7","1","3","1","1","1","1","2","2","2","1","10","10","1","10","10","10","1","1","1","1","1","1","1","1","2","1","2","1","1","3","0","0","0","0","999999","0","999999","0","999999","1","0","0","999999","0","1","2","999999","999999","999999","1","2","999999","2","999999","2","4","4","1","2","3","3","3","4","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","1","6","1","6.0","1","1","2","999999","2","999999","2","999999","1","1","2","999999","0","999999","999999","999999","999999","999999","999999","999999","1","5","25","4","1942","2","204","1","1","3","5","999999","0","999999","2","2","4","3","999999","999999","1","999999","3","7","0","1","401","5","1","1","1","128","1","0","0","1","0","0","0","0","1","1","0","999999","0","1","3.0","1","6","70.0","16","04feb2012",,,,"2383.0","1",,"0.9852856","1","0.8552827","999999"
"4","2012","12","401","1","1011","401","101","2","1","1","1","04feb2012","1","50","4","1011","80101","80101001","2","2","2","0","2","1","1","1","1","1","1","1","13","3","2","2","1","1","1","2","2","888888","3","1","1","1","1","1","2","2","2","2","999999","999999","999999","999999","999999","2","2","1","1","1","2","1","1","1","999999","1","1","1","5","1","1","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","1","0","0","0","0","0","2","2","2","3","2","1","1","1","2","1","2","3","3","2","2","2","1","1","1","1","4","4","3","5","4","4","4","4","3","7","5","4","3","6","3","5","4","3","3","3","5","3","6","3","1","1","4","999999","999999","3","5","4","3","3","3","3","2","3","1","1","1","5","3","3","4","1","3","4","2","5","2","999999","999999","999999","999999","999999","999999","999999","1","3","5","3","2","5","1","6","4","3","6","2","999999","999999","999999","1","2","1","2","2","1","1","1","1","0","999999","1","0","0","999999","0","999999","0","999999","1","1","2","2","2","2","1","1","404","1","401","1","2","2","3","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","2","1","2","2","2","2","999999","999999","999999","999999","2","3","4","4","1","2","3","3","3","1","2","10","2","4.0","1","1","1","2","2","999999","2","999999","1","1","2","999999","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","9","5","1961","988888","988888","988888","2","3","1","988888","5","5","2","1","4","3","0","0","3","999999","5","4","0","2","401","5","5","1","1","128","1","1","0","1","0","0","0","0","1","1","0","999999","0","1","4.0","1","6","70.0","14","04feb2012",,,,"1138.0","1",,"0.9852856","0","0.8552827","999999"
"4","2012","13","401","1","1011","401","101","3","1","1","1",,"1","21","4","1011","80101","80101001","3","3","3","0","3","1","1","1","1","1","1","2","999999","3","2","3","3","1","1","2","2","2","3","1","1","1","1","1","3","1","3","1","2","2","1","2","2","2","1","1","1","1","1","1","4","1","999999","4","4","3","3","3","888888","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","1","1","1","1","0","1","999999","1","1","1","3","1","888888","3","1","3","1","3","1","1","2","3","2","2","3","4","1","3","4","5","4","3","1","1","7","7","3","4","5","3","2","1","3","2","1","7","3","1","2","1","7","3","1","1","3","4","7","3","4","3","3","3","3","2","3","3","4","5","1","3","5","4","1","2","3","4","2","1","988888","1","3","4","1","1","2","10","10","10","10","1","1","1","1","10","10","10","10","1","1","1","888888","1","1","1","1","2","1","1","0","0","999999","1","0","0","999999","1","0","1","1","0","1","1","999999","999999","999999","1","2","999999","1","888888","2","2","888888","2","2","4","3","3","4","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","2.0","1","2","1","2","2","999999","2","999999","1","2","2","999999","1","1","0","1","1","1","1","2","0","5","3","7","1990","2","999999","1","1","3","4","999999","9","999999","2","2","3","2","999999","999999","1","999999","7","0","999999","2","401","5","1","1","1","888888","1","0","0","1","0","0","0","0","1","0","0","999999","0","0","6.0","1","4",,"2",,"2701.0","1708.0","1630.0",,"1",,"0.9852856","1","0.8552827","999999"
"4","2012","14","401","1","1011","401","101","3","1","1","1",,"2","23","4","1011","80101","80101001","3","3","3","0","3","1","1","1","1","1","1","1","5","3","3","3","3","2","2","2","2","2","3","1","1","1","1","1","1","3","2","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","4","4","4","4","4","3","5","3","988888","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","1","1","1","1","1","1","999999","1","1","4","3","1","3","3","1","3","1","1","1","1","2","3","6","2","5","4","3","1","2","4","3","2","1","1","6","6","3","2","4","3","5","4","3","1","2","4","2","1","2","5","4","2","1","3","999999","999999","4","5","3","3","3","3","2","2","2","3","4","2","1","3","5","1","2","3","1","5","4","4","999999","999999","999999","999999","999999","999999","999999","2","4","7","5","3","8","7","8","7","4","5","3","999999","999999","999999","2","1","2","1","2","1","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","1","2","2","2","1","2","999999","2","999999","1","2","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","2","4","2","3","3","1","1","999999","5","2","1","1","4","4","2","988888","1","888888","888888","2","2","4","1","4.0","2","999999","2","999999","1","2","2","999999","1","2","2","999999","2","1","1","1","1","1","1","1","999999","999999","17","9","1988","1","999999","2","2","3","7","999999","7","999999","2","2","3","3","1","1","1","999999","6","0","999999","2","401","4","1","1","1","888888","1","1","0","1","0","0","0","0","0","0","0","999999","0","0","5.0","1","4",,"2",,"2701.0","1611.0","1530.0",,"1",,"0.9852856","0","0.8552827","999999"
"4","2012","15","401","1","1011","401","101","3","1","1","1",,"1","31","4","1011","80101","80101001","3","3","3","0","3","1","1","1","1","1","1","1","999999","3","3","4","3","2","2","2","2","2","2","2","4","1","2","2","1","1","4","2","999999","999999","999999","999999","999999","4","1","1","4","999999","1","1","4","4","999999","4","4","2","1","1","7","2","999999","999999","2","2","2","1","1","2","2","2","999999","999999","999999","2","2","1","1","0","0","0","1","1","1","2","1","3","2","1","1","1","4","2","3","2","3","6","1","4","5","4","5","6","3","7","7","6","2","6","7","5","7","7","7","7","7","7","7","5","7","5","7","5","6","7","7","4","7","6","3","7","7","7","2","1","1","2","3","2","7","7","7","7","7","988888","7","7","5","7","7","7","7","988888","7","7","7","2","1","1","1","10","10","1","1","1","1","888888","10","1","1","1","1","988888","988888","2","2","2","1","1","1","1","0","1","1","0","1","1","1","0","1","0","1","1","0","3","3","999999","999999","999999","1","1","404","1","401","1","3","2","2","2","3","1","2","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","3","1","3.0","1","2","1","2","1","2","1","2","1","2","1","2","1","1","1","1","1","1","1","1","0","4","28","9","1980","5","999999","2","1","3","1","4","4","3","2","2","3","3","999999","999999","2","2","4","3","1","2","401","5","1","1","2","888888","1","0","0","1","0","0","0","0","0","0","0","999999","0","0","7.0","2","5",,"7",,"2701.0","1725.0","1630.0",,"1",,"0.9852856","1","0.8552827","999999"
"4","2012","16","401","1","1011","401","101","3","1","1","1",,"2","30","4","1011","80101","80101001","3","3","3","0","3","1","1","1","1","1","1","1","13","4","2","2","1","2","2","2","888888","2","2","1","2","2","1","1","2","4","4","2","999999","999999","999999","999999","999999","4","4","999999","2","1","4","999999","4","4","4","4","4","2","4","1","1","2","999999","999999","2","2","2","1","1","2","2","1","4","3","3","1","1","1","1","1","0","999999","1","1","1","1","3","3","3","3","3","1","4","1","2","2","3","1","2","4","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","7","3","1","1","1","1","2","2","1","2","1","1","1","1","999999","999999","3","3","2","3","2","1","2","2","4","2","1","3","1","1","1","1","1","7","7","5","4","5","999999","999999","999999","999999","999999","999999","999999","3","10","10","2","2","1","7","7","7","2","1","1","999999","999999","999999","2","1","2","2","2","3","0","0","1","1","0","1","0","1","0","888888","1","1","1","1","4","2","1","2","2","1","2","999999","1","988888","2","4","3","4","2","4","999999","999999","999999","999999","999999","999999","999999","2","999999","2","5","1","1","4","1","1","999999","7","1","888888","888888","888888","888888","888888","988888","888888","988888","888888","888888","2","6","1","6.0","1","2","1","2","1","2","2","999999","1","988888","888888","999999","4","4","1","1","1","1","1","1","999999","999999","22","7","1981","988888","999999","988888","4","3","5","999999","6","999999","2","2","3","2","0","0","3","999999","6","4","4","2","401","4","4","888888","1","888888","1","1","0","1","1","0","1","0","0","0","0","999999","0","0","7.0","2","5",,"7",,"2301.0","1640.0","1554.0",,"1",,"0.9852856","0","0.8552827","999999"
"4","2012","17","401","1","1011","401","101","3","1","1","1",,"1","63","4","1011","80101","80101001","3","3","3","0","3","1","1","1","1","1","1","2","999999","3","3","3","3","2","2","2","2","2","3","1","1","2","2","1","1","3","1","2","999999","999999","999999","999999","999999","1","2","1","4","999999","3","1","4","4","999999","4","4","2","988888","5","988888","2","999999","999999","2","988888","888888","988888","888888","2","2","2","999999","999999","999999","1","1","1","1","0","1","999999","2","2","4","2","1","1","3","1","1","1","2","888888","4","2","2","8","1","1","5","2","1","2","1","1","1","1","1","5","3","1","1","2","1","7","5","1","2","1","1","1","1","2","3","3","4","2","2","1","1","3","3","1","3","3","5","3","2","2","1","7","7","988888","988888","1","7","2","3","4","3","2","4","2","3","6","7","2","3","3","10","10","10","2","2","1","5","2","10","10","10","4","1","10","6","2","1","2","2","2","1","0","0","0","0","999999","0","999999","0","999999","888888","888888","888888","888888","988888","1","1","999999","999999","999999","1","1","404","2","999999","1","1","3","4","2","3","1","2","3","1","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","988888","988888","988888.0","1","2","1","2","2","999999","1","1","1","2","888888","999999","1","1","1","0","0","1","1","1","0","5","26","1","1948","1","999999","1","1","3","5","999999","1","999999","2","2","3","3","999999","999999","2","6","3","2","0","2","401","5","1","1","1","128","1","1","1","0","0","0","1","0","0","0","0","999999","0","0","6.0","1","6",,"8",,"2701.0","1745.0","1655.0",,"1",,"0.9852856","1","0.8552827","999999"
"4","2012","18","401","1","1011","401","101","3","1","1","1",,"2","58","4","1011","80101","80101001","3","3","3","0","3","1","1","1","1","1","1","2","14","2","2","2","3","2","2","2","2","2","3","5","5","2","2","2","3","2","2","1","2","2","888888","2","2","2","4","999999","4","999999","4","999999","4","4","4","4","4","4","888888","1","6","2","999999","999999","2","988888","2","1","1","1","1","1","888888","10","3","1","888888","1","1","0","0","999999","1","2","2","1","1","2","2","2","3","1","2","3","1","888888","3","6","1","1","3","3","2","6","5","4","2","3","3","7","1","3","3","2","5","4","3","2","6","5","2","3","4","4","3","4","5","6","3","999999","999999","4","2","3","3","3","2","4","888888","888888","3","4","5","6","5","4","3","2","1","3","4","2","3","999999","999999","999999","999999","999999","999999","999999","3","10","8","9","6","5","4","3","2","1","3","2","999999","999999","999999","2","1","2","1","1","1","0","0","988888","0","999999","888888","888888","0","999999","888888","988888","888888","988888","1","2","2","1","1","1","1","2","999999","2","999999","2","4","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","1","1","888888","4","2","4","2","1","1","999999","1","1","2","4","3","4","1","988888","1","888888","3","1","2","3","1","3.0","888888","999999","888888","999999","888888","999999","2","999999","888888","999999","988888","999999","2","2","1","1","0","888888","0","2","999999","999999","1","1","1953","1","999999","5","1","888888","5","999999","4","999999","2","2","4","3","1","1","6","999999","6","5","0","2","401","5","4","888888","1","988888","1","0","1","1","0","0","0","0","0","0","0","999999","0","0","6.0","1","6",,"8",,"2701.0","1640.0","1555.0",,"1",,"0.9852856","0","0.8552827","999999"
"4","2012","19","401","1","1011","401","101","4","1","1","1","29jan2012","1","25","4","1011","80101","80101001","4","4","4","0","4","1","1","1","1","1","1","1","999999","2","3","2","1","2","2","2","2","2","988888","1","2","2","2","2","1","1","1","2","999999","999999","999999","999999","999999","3","4","999999","4","999999","4","999999","4","4","999999","2","4","2","1","1","4","2","999999","999999","2","2","2","1","1","2","2","1","988888","4","1","2","1","0","0","0","0","0","1","2","1","2","2","3","2","2","1","1","2","4","3","2","2","2","2","7","6","5","5","5","6","4","3","4","1","5","5","3","5","5","6","7","5","5","5","5","7","7","5","1","5","5","5","5","6","5","5","5","5","6","2","3","3","2","3","3","5","5","4","3","4","5","5","5","6","5","4","4","4","5","6","6","6","1","2","2","10","10","10","4","5","1","5","5","5","6","2","2","1","5","5","3","988888","2","2","2","3","1","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","1","3","999999","999999","999999","1","2","999999","1","401","2","3","2","4","2","2","3","3","3","2","2","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","15","3","3.0","1","2","2","999999","2","999999","2","999999","2","999999","1","2","0","999999","999999","999999","999999","999999","999999","999999","7","2","6","9","1986","2","204","2","1","3","1","2","12","7","2","988888","2","2","999999","999999","1","999999","888888","0","999999","1","401","1","2","1","1","888888","1","1","1","1","0","1","1","0","1","1","1","1","1","1","4.0","1","4","70.0","12","29jan2012",,,,"1603.0","1",,"0.9852856","1","0.8552827","999999"
"4","2012","20","401","1","1011","401","101","4","1","1","1","28jan2012","1","38","4","1011","80101","80101001","4","4","4","0","4","1","1","1","1","1","1","3","13","5","3","3","2","2","2","2","2","2","5","1","1","2","1","1","3","3","2","2","999999","999999","999999","999999","999999","4","2","1","2","1","4","999999","4","4","999999","4","4","2","4","3","5","1","2","2","2","2","2","2","2","2","2","2","999999","999999","999999","1","2","1","1","1","0","0","1","1","4","3","1","2","3","2","3","1","4","4","2","2","3","4","2","1","7","1","1","6","2","1","1","1","1","4","4","1","4","1","1","7","1","1","4","1","1","1","1","1","1","1","4","3","1","999999","999999","2","7","1","3","5","5","2","3","4","1","7","7","7","7","7","1","7","7","7","7","7","7","999999","999999","999999","999999","999999","999999","999999","10","5","6","1","1","1","1","10","10","6","5","1","999999","999999","999999","2","2","1","2","2","2","1","0","0","0","999999","1","0","0","999999","0","999999","1","0","0","1","1","1","1","2","1","1","988888","2","999999","2","4","4","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","3","4","2","2","3","1","1","999999","5","1","1","2","3","3","3","1","3","2","2","3","2","18","3","6.0","1","2","2","999999","1","2","2","999999","1","1","1","2","1","1","1","1","1","0","1","1","999999","999999","988888","988888","1974","1","101","3","1","3","1","1","988888","988888","2","2","1","3","0","0","2","5","988888","1","1","2","401","4","1","1","1","180","1","1","1","1","0","0","0","0","1","1","0","999999","0","1","2.0","1","4","70.0","12","28jan2012",,,,"2909.0","1",,"0.9852856","0","0.8552827","999999"
"4","2012","21","401","1","1011","401","101","4","1","1","1","29jan2012","2","21","4","1011","80101","80101001","4","4","4","0","4","1","1","1","1","1","1","1","999999","3","3","2","2","2","2","2","2","2","988888","1","3","1","2","2","2","1","2","1","2","2","2","2","2","3","2","1","4","999999","4","999999","4","4","4","4","4","2","1","1","6","2","999999","999999","2","1","1","1","1","2","2","2","999999","999999","999999","2","2","0","0","988888","0","0","1","2","1","2","2","3","2","2","2","1","2","2","3","2","2","6","1","5","7","5","5","5","4","3","4","4","5","6","5","6","6","6","6","7","4","3","3","3","4","1","5","5","5","4","5","4","4","4","1","5","5","4","4","2","2","2","2","2","5","6","5","5","6","7","7","6","6","5","7","5","7","5","7","5","5","1","2","2","10","10","7","8","3","2","1","5","4","4","5","2","1","5","3","1","1","2","1","2","2","0","0","0","0","999999","1","988888","0","999999","0","999999","0","999999","0","2","2","999999","999999","999999","1","2","999999","2","999999","2","3","1","4","2","1","1","2","2","2","1","2","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","14","3","2.0","1","2","2","999999","1","2","988888","999999","1","1","988888","999999","0","999999","999999","999999","999999","999999","999999","999999","0","2","15","2","1990","1","101","2","1","3","1","1","14","7","2","2","1","1","999999","999999","1","999999","888888","0","999999","2","401","1","1","1","1","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","6.0","1","4","70.0","12","29jan2012",,,,"2112.0","1",,"0.9852856","1","0.8552827","999999"
"4","2012","22","401","1","1011","401","101","4","1","1","1","28jan2012","2","32","4","1011","80101","80101001","4","4","4","0","4","1","1","1","1","1","1","1","13","4","3","3","3","2","2","2","2","2","3","1","1","2","1","1","3","3","3","2","999999","999999","999999","999999","999999","4","1","1","2","1","4","999999","4","4","4","4","4","3","1","1","1","1","888888","1","1","2","2","2","2","2","2","2","999999","999999","999999","2","1","1","1","1","1","1","1","1","4","3","1","3","3","2","1","1","3","3","4","2","888888","2","1","4","7","4","1","1","1","1","2","3","1","4","4","5","5","4","6","4","5","3","4","5","4","1","1","4","3","4","4","5","4","999999","999999","6","4","3","3","3","5","3","2","3","7","1","1","1","1","1","4","7","7","888888","7","1","4","999999","999999","999999","999999","999999","999999","999999","4","6","3","7","3","5","4","6","988888","4","888888","4","999999","999999","999999","2","1","2","2","2","2","1","1","0","1","1","0","999999","1","0","1","0","1","1","1","1","1","2","888888","2","1","2","999999","1","77","2","3","3","3","888888","3","999999","999999","999999","999999","999999","999999","999999","1","3","2","1","3","3","3","2","999999","999999","999999","999999","3","3","2","3","2","1","2","2","3","3","888888","11","2","5.0","2","999999","888888","999999","2","999999","1","2","1","2","2","999999","0","999999","999999","999999","999999","999999","999999","999999","999999","999999","988888","988888","1980","7","707","3","4","2","3","999999","11","999999","1","1","3","3","0","0","1","999999","988888","0","999999","1","401","5","1","1","2","888888","1","1","1","1","0","1","1","1","1","1","1","1","1","1","3.0","1","4","70.0","2","28jan2012",,,,"1643.0","1",,"0.9852856","0","0.8552827","999999"
"4","2012","23","401","1","1011","401","101","4","1","1","1","28jan2012","1","76","4","1011","80101","80101001","4","4","4","0","4","1","1","1","1","1","1","1","999999","1","1","3","1","2","2","2","2","2","2","2","2","1","1","1","2","1","2","2","999999","999999","999999","999999","999999","2","2","1","4","999999","4","999999","4","1","999999","4","4","1","1","1","9","2","999999","999999","2","2","1","1","1","2","2","2","999999","999999","999999","1","1","0","1","0","0","0","1","1","1","3","2","3","2","1","3","1","1","1","3","1","1","2","2","5","7","3","6","5","1","4","4","3","1","7","1","4","5","6","7","6","6","7","7","4","4","5","5","6","7","6","4","5","5","988888","888888","7","7","6","1","2","2","1","1","1","5","4","5","4","3","4","4","3","4","4","2","5","6","5","5","7","4","1","1","1","10","3","5","2","1","1","1","1","4","4","4","1","1","4","6","2","1","2","1","1","3","0","0","0","1","0","1","0","0","999999","0","999999","0","999999","0","1","4","999999","999999","999999","1","1","404","1","401","2","1","2","4","2","2","1","1","3","2","2","1","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","2","1","2.0","1","2","2","999999","1","2","2","999999","2","999999","2","999999","0","999999","999999","999999","999999","999999","999999","999999","0","5","5","3","1935","1","101","3","1","3","1","4","8","3","1","2","1","2","999999","999999","2","3","3","4","0","2","401","5","1","1","1","25","1","1","1","1","0","1","1","1","1","1","1","1","0","1","4.0","2","5","70.0","7","28jan2012",,,,"2384.0","1",,"0.9852856","1","0.8552827","999999"
"4","2012","24","401","1","1011","401","101","4","1","1","1","28jan2012","2","75","4","1011","80101","80101001","4","4","4","0","4","1","1","1","1","1","1","1","13","1","1","1","2","2","2","2","2","2","2","2","3","1","1","2","1","1","2","2","999999","999999","999999","999999","999999","4","1","1","1","2","4","999999","4","4","4","4","4","1","1","1","6","2","999999","999999","2","2","1","1","1","2","2","888888","999999","999999","999999","2","2","1","1","0","0","0","1","1","2","3","3","2","3","2","2","1","2","2","1","2","3","3","2","3","7","5","4","5","3","1","888888","3","888888","3","3","4","5","6","4","4","5","4","4","3","888888","3","7","6","6","6","5","5","888888","999999","999999","7","4","5","2","2","2","2","888888","988888","1","888888","5","3","4","4","4","3","7","7","4","4","5","999999","999999","999999","999999","999999","999999","999999","5","4","5","1","1","5","1","1","988888","3","4","3","999999","999999","999999","2","1","2","1","2","888888","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","2","3","2","2","2","1","1","406","2","999999","2","2","1","4","2","3","999999","999999","999999","999999","999999","999999","999999","2","999999","1","1","1","2","2","2","999999","999999","999999","999999","1","888888","888888","888888","2","888888","888888","888888","888888","1","2","6","1","6.0","1","2","1","2","1","2","1","2","1","2","1","2","1","1","1","1","1","1","1","1","999999","999999","30","9","1936","1","101","1","1","3","888888","999999","12","999999","2","2","2","1","0","0","1","999999","4","1","0","3","401","5","1","1","1","66","1","1","1","0","0","1","0","0","1","1","1","1","0","1","6.0","2","5","70.0","7","28jan2012",,,,"2178.0","1",,"0.9852856","0","0.8552827","999999"
"4","2012","25","401","1","1012","401","101","5","1","1","1","28jan2012","2","61","4","1012","80101","80101001","5","5","5","0","5","1","1","1","1","1","1","2","999999","1","2","3","3","2","2","2","2","2","3","1","1","2","1","1","2","2","1","2","999999","999999","999999","999999","999999","4","1","1","4","999999","4","999999","3","4","4","4","4","2","3","1","888888","2","999999","999999","2","2","1","1","1","1","1","1","1","3","2","2","1","1","1","0","0","0","2","1","2","2","2","2","3","3","3","2","4","4","4","1","3","6","1","5","1","1","7","5","3","1","4","3","2","7","1","888888","1","4","4","7","5","7","3","888888","888888","1","1","1","7","1","1","1","1","1","1","7","7","5","3","4","4","2","2","3","1","888888","1","1","2","888888","1","4","7","7","7","7","7","7","1","1","1","2","3","2","10","10","10","1","1","1","10","10","6","10","10","1","1","10","10","1","1","1","2","1","3","0","0","0","0","999999","0","999999","0","999999","0","999999","0","999999","0","888888","888888","999999","999999","999999","2","2","999999","2","999999","2","4","1","4","2","3","3","3","3","2","2","3","2","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","999999","2","6","1","6.0","2","999999","2","999999","2","999999","2","999999","1","1","2","999999","1","1","1","1","1","1","1","1","1","4","10","8","1950","1","101","4","1","3","5","999999","6","999999","2","2","3","3","999999","999999","5","999999","6","3","2","1","401","5","1","1","1","888888","1","1","1","0","0","0","1","0","1","1","0","999999","0","1","2.0","1","2","70.0","18","28jan2012",,,,"4059.0","1",,"0.9852856","1","0.8552827","999999"
